invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
32743639,Richard Steele,3,Margaret Ford,M,2014,Shirt,Blue,M,Tops,8,25,10/24/2023,3
46320545,Christopher Cook,1,Randall Marsh,M,2015,Scarf,Navy,L,Headwear,2,20,11/21/2023,6
81364701,Richard Steele,4,Megan Morales,F,2005,Helmet,Gray,XS,Headwear,1,50,04/22/2024,7
68205377,Jonathon King,4,Luke Smith,M,1966,Hoodie,Beige,XXL,Tops,8,40,12/11/2023,6
57068986,Robin Callahan,5,Amanda Terry,M,2012,Sandals,Gray,XS,Footwear,3,30,02/30/2023,8
77030942,Randall Sims,1,Heather Stewart,F,2002,Necklace,Black,XXXL,Accessories,7,65,10/07/2024,2
94275247,Nicole Harrington,4,Melissa Hanson,M,2002,Necklace,Yellow,L,Accessories,5,65,01/30/2023,2
63203222,Anthony Lee,1,Martin Pierce,F,1979,Boots,Green,M,Footwear,5,90,01/17/2022,8
70295811,Marcus Guzman,5,Jacqueline Juarez,F,2004,Tie,Black,XXXL,Sports,4,20,11/30/2022,4
26254069,Randall Sims,3,Phillip Reed,M,1961,Leggings,Navy,XS,Bottoms,5,20,10/11/2024,5
10055593,Susan Werner,1,Julie Spencer,M,2015,Trousers,White,S,Bottoms,1,40,12/30/2023,3
74904515,William Hughes,4,Bruce Peters,M,2008,Sandals,Black,XXXL,Footwear,3,30,02/31/2022,4
50282254,Susan Rivera,1,Scott Eaton,M,1964,Scarf,Red,XL,Headwear,7,20,12/31/2024,7
77903719,Christine Richardson,3,Tiffany Wood,F,1991,Leggings,Blue,M,Bottoms,8,20,10/30/2024,3
72188380,Susan Rivera,3,Anthony Russo,F,2012,Earrings,Blue,XL,Accessories,1,35,10/31/2022,2
15614625,Richard Steele,4,Nicolas Hill,F,1986,Tracksuit,White,XXXL,Sports,8,60,05/31/2022,6
20426068,Robin Callahan,5,Elizabeth Campbell,F,2011,Pants,Red,L,Bottoms,7,45,06/31/2022,8
25419184,Amy Burke,1,Kaylee Peterson,F,2009,Hat,Beige,M,Headwear,3,18,12/30/2022,6
68186998,Richard Patel,2,Melissa Williams,F,2012,Leggings,Yellow,XXL,Bottoms,6,20,11/30/2022,3
69487708,Taylor Flores,3,Paul Davila,M,1961,Watch,Green,XXXL,Accessories,5,150,11/31/2023,4
02770358,Christine Richardson,4,Sheri Johnson,M,2014,Shirt,Beige,XL,Tops,2,25,08/04/2022,7
97432382,Martin Johnson,4,Ann Holloway,M,2012,Earrings,Black,XXL,Accessories,1,35,06/03/2023,6
86476817,Christine Richardson,5,Keith Rodriguez,M,1980,Heels,Black,L,Footwear,1,65,10/07/2024,4
62144238,Cynthia Bradshaw,3,Casey Wilson,F,2009,Heels,Blue,XXXL,Footwear,3,65,05/05/2023,5
42978036,Marcus Guzman,2,Justin Olsen,M,1969,Uniform,Beige,L,Sports,7,55,09/31/2023,8
13524426,Richard Steele,2,Michelle White,M,1971,Slippers,Black,XXL,Footwear,2,15,04/14/2023,4
07185117,Cynthia Bradshaw,3,Danielle Hall,F,1985,Pants,Green,S,Bottoms,6,45,01/31/2023,5
16655902,Melissa Thomas,2,Spencer Hernandez,M,1980,Heels,Gray,XXL,Footwear,7,65,10/30/2022,5
38785756,Gregory Wheeler,2,Jennifer Buck,M,2013,Hood,White,XS,Headwear,7,25,05/31/2022,2
59195086,Mark Cummings,2,Andrea Weaver,F,2005,Watch,White,S,Accessories,3,150,02/31/2022,4
31377703,Amy Fisher,2,William Padilla,F,2013,Swimsuit,Black,XXXL,Sports,4,40,02/31/2024,3
51403480,Susan Rivera,1,Brandy Steele,M,1971,Hat,White,XS,Headwear,1,18,03/31/2024,4
32493658,Christopher Cook,3,Melissa Moran,M,2006,Earrings,Beige,M,Accessories,8,35,10/05/2024,7
70898399,Randall Sims,1,Jason Davis,F,1997,Sweater,White,S,Tops,5,35,11/31/2022,3
90912302,Joseph Brown,4,Larry Jackson,M,2014,Tie,Black,XXXL,Sports,5,20,12/31/2024,2
74796771,Richard Patel,2,Taylor Yang,M,2009,Skirt,Beige,XXL,Bottoms,6,30,07/31/2024,5
10897692,Christopher Cook,2,Laura Garner,F,2011,Hoodie,Blue,S,Tops,3,40,10/31/2022,6
14906822,Christine Richardson,1,Jacob Hicks,F,1974,Bracelet,Beige,XXL,Accessories,3,45,10/26/2022,2
38984726,Melissa Thomas,2,Martin Watts,M,2010,Uniform,Gray,M,Sports,5,55,05/30/2022,2
05817098,Hayden Henry,2,Mr. Aaron Webb,M,2003,Boots,Navy,S,Footwear,4,90,12/30/2024,6
97937143,Dawn Vaughan,1,Michael Maynard,F,1987,Shirt,Beige,XXXL,Tops,2,25,11/02/2022,2
92174225,Joseph Brown,1,Robert Fox,M,2012,Watch,White,L,Accessories,5,150,05/31/2023,8
97827510,Amy Burke,3,Christy Hardy,M,2004,Scarf,Black,XXXL,Headwear,7,20,12/30/2023,4
48902004,Christine Richardson,3,Sean Hill,M,2002,Sandals,Gray,XXXL,Footwear,5,30,04/22/2022,4
