invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
42794105,Miguel Valdez,3,Tina Johnson MD,F,1972,Boots,Red,XL,Footwear,1,90,11/30/2026,3
59275982,Amy Burke,8,Thomas Gonzalez,F,1979,Swimsuit,Black,XXXL,Sports,6,40,12/16/2025,7
88083345,John Mendez,1,John Barton,F,1999,T-shirt,Gray,M,Tops,17,15,11/30/2020,6
31487067,Amy Fisher,11,Caroline Taylor,F,1961,Sandals,Navy,XXXL,Footwear,4,30,11/30/2022,3
01683611,Mark Richardson,6,David Hughes,M,2006,Boots,Green,M,Footwear,5,90,05/31/2022,5
09840145,Lauren House,1,Jonathan Santiago,M,1995,Hoodie,Gray,M,Tops,12,40,05/12/2025,3
35546909,Stephen Saunders,9,April Mitchell,M,1968,Hoodie,Navy,XL,Tops,17,40,03/02/2025,8
35016226,Randall Sims,9,John Carter,M,2001,Pants,Red,M,Bottoms,1,45,06/31/2020,5
94231308,Hayden Henry,11,Richard Rose,F,2014,Boots,Yellow,M,Footwear,4,90,08/30/2021,8
77084158,Amy Burke,2,Joel Smith,M,2007,Hood,Red,S,Headwear,1,25,08/22/2028,7
40500272,Dawn Vaughan,5,Felicia Johnston,F,2013,Hood,Beige,XS,Headwear,5,25,10/25/2023,6
27042385,Mark Richardson,2,Amanda Johnson,M,2002,Belt,Black,XXL,Sports,14,25,02/30/2025,5
89564426,William Hughes,7,Kelly Davidson,F,2003,Skirt,Gray,XXL,Bottoms,7,30,10/31/2023,5
99093078,Jeremy Cook,11,Gary Thomas,F,2015,Necklace,White,M,Accessories,5,65,12/31/2023,3
42570405,Caitlin Harvey,6,Amy Taylor,F,1995,Tracksuit,White,XXL,Sports,13,60,12/31/2025,7
44857342,John Mendez,12,Samuel Collins,F,1998,Pants,Red,L,Bottoms,12,45,07/30/2026,6
25127421,Kerry Wilson,9,Cynthia Ballard,M,2002,Scarf,White,XS,Headwear,13,20,12/01/2024,2
26398409,Robert Lee,12,Melissa Thompson,M,2014,Tracksuit,Green,L,Sports,13,60,03/30/2023,2
85663945,Stephen Saunders,2,Haley Weeks,F,1994,Socks,Blue,S,Sports,6,8,12/13/2020,3
64018621,Ronald Johnson,9,Wanda Gallagher,M,1985,Tracksuit,Red,XS,Sports,2,60,02/30/2028,5
51905466,Mr. Angel Colon DVM,1,Scott Evans,M,1984,Bracelet,White,XXL,Accessories,14,45,02/30/2022,5
36368846,Robert Lee,5,Casey Chen,F,2009,Belt,Green,XS,Sports,7,25,03/30/2021,8
22573224,Nicole Garcia,11,Jesus Townsend MD,M,1962,Cap,Yellow,M,Headwear,19,12,11/31/2024,4
45355910,Kerry Wilson,12,Jamie Cain,F,2006,Trousers,Green,XS,Bottoms,2,40,05/30/2028,8
18795049,Sean Morse,5,Darius Brown,F,1994,Earrings,Red,XXXL,Accessories,16,35,10/30/2024,4
49286092,Christopher Wright,5,Rhonda Jones,M,2015,T-shirt,Red,S,Tops,17,15,12/05/2025,5
31727539,Mary King,9,Lauren Chapman,F,2005,Sneakers,Green,L,Footwear,16,75,11/30/2021,8
84971991,Ryan Morris,8,Sharon Harris,F,2013,Hat,Red,XXL,Headwear,10,18,06/04/2024,7
27958685,Nicole Harrington,1,John Barrett,M,2011,Tie,Black,XL,Sports,7,20,12/31/2028,7
08361924,Jonathon King,12,Casey Pena,M,2013,Socks,Navy,L,Sports,11,8,11/31/2025,8
84170600,Lauren House,2,Jeff Allen,F,1994,Sweater,Yellow,XXXL,Tops,2,35,07/25/2021,5
04574026,Nicole Garcia,9,Shelby Foley,F,1999,Leggings,Beige,M,Bottoms,19,20,10/31/2023,8
04859254,Ronald Johnson,4,Shannon Flores,F,1964,Swimsuit,Navy,XXXL,Sports,10,40,01/30/2029,7
72082363,Dawn Vaughan,4,Jeremy Klein,F,2012,Sunglasses,White,XL,Accessories,11,70,11/31/2023,7
63602874,Cynthia Sanchez,7,James Chapman,F,1983,Hat,Blue,XL,Headwear,15,18,10/19/2021,3
10138412,Christopher Cook,5,Calvin Parker,F,1972,Coat,Red,M,Tops,4,80,09/31/2029,8
06409677,Anna Thomas,5,Hannah Moon,M,1984,Beanie,Blue,XL,Headwear,11,10,05/30/2024,5
