invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
17143523,Joseph Brown,2,Katrina Maldonado,M,2001,Helmet,Green,XS,Headwear,3,50,12/30/2021,3
49076118,Christopher Wright,3,Amy Barrett,M,2008,Loafers,Gray,XXL,Footwear,7,55,12/07/2021,8
47828155,Richard Patel,1,Sara Wolfe,F,2009,Necklace,Gray,M,Accessories,5,65,12/01/,3
77957333,Anthony Lee,3,Kelsey Rivera,M,1985,Shirt,Red,XL,Tops,4,25,05/31/,6
77135554,Nicole Harrington,3,Melinda Smith,M,1961,Shorts,Beige,XL,Bottoms,4,25,04/31/,3
85030937,Richard Patel,3,Rick Lopez,F,2012,Pants,Black,L,Bottoms,8,45,01/29/2021,7
18821958,Nicole Harrington,2,Jason Mcbride,F,2004,Trousers,Beige,L,Bottoms,8,40,09/31/2021,7
93080889,Anthony Lee,3,Samantha Juarez MD,F,1969,Socks,Navy,S,Sports,5,8,10/03/2021,6
49275294,William Hughes,3,Jason Warren,F,2003,Hood,Red,S,Headwear,2,25,06/30/,2
73777831,Richard Patel,1,Edward Bryan,F,1992,Tie,Navy,S,Sports,7,20,11/31/,7
44781127,Nicole Garcia,3,Lisa Morrison,M,2012,Trousers,Black,XXXL,Bottoms,3,40,02/07/2021,7
94273151,Nicole Garcia,3,Frank Harrison DDS,M,2009,Bracelet,White,S,Accessories,4,45,05/22/2020,6
01467500,Christopher Wright,2,Monica Silva,F,2001,Ring,Green,S,Accessories,1,40,03/31/2020,4
18554896,Christine Richardson,1,Timothy Alvarado,F,1967,Bracelet,Green,S,Accessories,6,45,12/31/,7
67093980,Christine Richardson,2,Bryan Ramirez,F,1960,Belt,Beige,XXXL,Sports,3,25,10/30/2021,4
82349096,Nicole Harrington,3,Brent Casey,F,1977,Hat,White,S,Headwear,5,18,06/09/2021,4
32201921,Robin Callahan,1,Chad Hess,M,2004,Coat,Beige,XXL,Tops,4,80,12/30/2020,6
62746090,Joseph Brown,3,Jamie Brown,M,2015,Heels,Black,XXL,Footwear,8,65,06/13/,2
05109789,William Hughes,1,David Carson,F,1962,Cap,Blue,M,Headwear,1,12,03/23/2021,8
51144534,Robin Callahan,1,Mary Johnson,F,1995,Ring,Red,XXXL,Accessories,5,40,06/26/2021,8
63076927,Anthony Lee,3,Amanda Newman,F,2013,Shorts,Green,XXL,Bottoms,7,25,11/30/,4
34031668,Taylor Flores,3,James Hoffman,F,1975,Hoodie,Navy,XXL,Tops,8,40,10/30/2020,4
07665225,Joseph Brown,3,Rebecca Espinoza,F,1961,Helmet,Yellow,XL,Headwear,4,50,08/30/,7
67311499,Christopher Wright,1,William Ramos,M,1965,Tie,Black,XS,Sports,6,20,06/29/2021,5
98794078,William Hughes,2,Lauren Gray,F,2012,Shorts,Black,XL,Bottoms,4,25,08/30/,4
31832659,Anthony Lee,1,Anthony Russell,F,1994,Jacket,Beige,L,Tops,6,60,12/31/2021,7
88405952,Christine Richardson,1,Miguel Allen,M,2008,Swimsuit,Blue,XXXL,Sports,8,40,12/30/2020,4
