invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
60957647,Cynthia Sanchez,6,Andrew Miles,M,2001,Loafers,Red,XL,Footwear,4,55,09/05/2025,3
44234548,Anthony Lee,1,Kimberly Flores,M,1976,Sunglasses,Gray,XL,Accessories,4,70,12/31/2025,8
11171702,Dawn Vaughan,3,Brenda Bernard,F,2012,Helmet,Black,XS,Headwear,8,50,06/31/2025,2
71826807,Cynthia Sanchez,8,Cathy Obrien,M,2011,Boots,White,XXL,Footwear,8,90,03/31/2025,4
25411225,Susan Werner,1,Bobby Anderson,F,1969,Earrings,Gray,XXXL,Accessories,4,35,09/31/2025,4
20462144,Mary Baker,9,Anthony Soto,M,2015,Hood,Gray,XL,Headwear,2,25,12/30/2025,3
58924490,Richard Steele,1,Kayla Monroe,M,1983,Sandals,Black,XXXL,Footwear,3,30,04/15/2024,2
14207770,Taylor Flores,8,Ryan Schwartz,F,2010,Beanie,Navy,XXL,Headwear,7,10,12/22/2026,2
50341196,Christopher Cook,5,Ashley Sullivan,M,1986,Coat,Green,S,Tops,6,80,10/31/2024,3
62560289,Cynthia Sanchez,2,Shane Hebert,M,2000,Socks,Beige,XS,Sports,5,8,10/04/2026,3
63804218,Gregory Wheeler,4,Stacy Greene,F,2002,Leggings,Black,L,Bottoms,4,20,01/30/2024,4
82406217,Gregory Wheeler,6,Ryan Williams,F,1967,Swimsuit,Red,L,Sports,8,40,02/30/2026,5
08556399,Rebecca Blackburn,8,Amanda Bell,F,2011,Leggings,Yellow,M,Bottoms,4,20,12/30/2026,6
58749196,Jeremy Cook,5,Jonathan Fisher,M,1972,Slippers,Gray,L,Footwear,8,15,07/31/2024,2
82681346,Mr. Ricardo Holland,8,Kevin Smith,F,2006,Hat,Black,XL,Headwear,1,18,07/02/2026,8
60036604,Amy Fisher,3,Kathleen Ramirez,F,2001,Slippers,Black,M,Footwear,8,15,12/03/2026,5
02428489,Carrie Smith,1,Lisa Mejia,M,2009,Hood,Yellow,XXXL,Headwear,2,25,10/15/2024,8
73567016,Joseph Brown,5,Samantha Hurst,M,1961,Tie,Black,XL,Sports,4,20,04/30/2024,3
58926321,Gregory Wheeler,2,Brent Walker,F,1997,Shirt,Navy,XS,Tops,4,25,03/30/2025,2
06078356,Stephanie Martinez,8,Cody Lawson,F,2000,Uniform,Yellow,XXL,Sports,3,55,10/04/2024,8
