invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
24086596,Richard Patel,3,Eric Morton,M,2015,Sneakers,Green,XXXL,Footwear,5,75,10/30/2023,7
13868114,Stephanie Martinez,5,Jill Dougherty,M,2015,Leggings,Beige,L,Bottoms,1,20,06/14/2022,2
76728883,Amy Burke,4,Wesley Wright,F,1969,Tracksuit,Gray,XXL,Sports,8,60,10/31/2023,3
83248072,Christine Richardson,3,Angie Peterson,M,1960,Sneakers,Blue,L,Footwear,8,75,05/30/2022,7
18474208,Richard Patel,2,Sarah Perry,F,1991,Belt,Red,XL,Sports,3,25,11/07/2024,3
33251767,Jeremy Cook,5,Ashley Sandoval,M,1994,Sneakers,Gray,L,Footwear,6,75,05/07/2023,2
71320735,Hayden Henry,4,Jeremy Phillips,M,1994,Shorts,White,M,Bottoms,3,25,01/30/2024,6
22833225,Gregory Wheeler,1,Regina Walsh,F,2008,Beanie,Navy,S,Headwear,6,10,07/31/2024,2
74897557,Richard Steele,5,Linda Andrade,M,2002,Slippers,Green,XXL,Footwear,5,15,01/06/2024,5
94312675,Jeremy Cook,4,Jeffery Bell,M,2012,Hoodie,Red,M,Tops,3,40,12/22/2024,7
75191756,Nicole Garcia,4,Meghan Smith,M,1985,Bracelet,Navy,XXXL,Accessories,2,45,11/31/2022,4
23452787,Michael Mendoza,5,Carrie Johnson,F,2013,Tracksuit,Red,XL,Sports,4,60,12/31/2022,8
11513028,Christine Richardson,3,Anne Powell,F,1979,Beanie,Blue,S,Headwear,7,10,03/31/2024,8
20389651,Joseph Brown,2,Diana Ochoa,F,1990,Cap,Navy,M,Headwear,6,12,12/01/2024,3
84391671,Stephanie Martinez,1,Tammy Rose,F,2009,Beanie,Navy,XS,Headwear,7,10,05/06/2022,8
90736738,Richard Patel,3,Bryan Fernandez,M,2001,Boots,Blue,XXXL,Footwear,2,90,12/08/2023,6
58654562,Amy Fisher,1,Kenneth Francis,M,2012,Skirt,Gray,XS,Bottoms,8,30,05/30/2023,8
61470252,Melissa Thomas,5,Adam Perry,F,1985,Sneakers,White,S,Footwear,6,75,11/09/2024,2
28891855,Martin Johnson,5,Kenneth Romero,F,2013,Sneakers,Yellow,XXXL,Footwear,7,75,12/30/2023,3
04474792,Dawn Vaughan,1,Jason Carroll,M,1977,Sandals,Green,XXL,Footwear,4,30,10/31/2023,6
53821947,William Hughes,3,Charles Norman,F,2005,Hat,White,XL,Headwear,6,18,12/30/2024,2
14236760,Jeremy Cook,3,John Santana,F,2004,Belt,Green,S,Sports,3,25,12/26/2023,6
27420971,Joseph Brown,1,Katie Washington,F,2013,Earrings,Yellow,XS,Accessories,8,35,04/14/2024,8
27587749,Amy Burke,2,Brian Diaz,M,1987,Shirt,Gray,XL,Tops,5,25,08/22/2024,3
56247907,Richard Patel,1,Taylor Rodriguez,M,2010,Helmet,Green,XXL,Headwear,7,50,07/30/2022,3
05694861,William Hughes,4,Heather Green,F,2003,Uniform,Gray,L,Sports,8,55,08/31/2023,5
62290856,Nicole Garcia,2,Dr. Brett Carrillo,M,2006,Trousers,Blue,XS,Bottoms,7,40,02/30/2023,5
30473313,Christine Richardson,3,Samantha Baker,M,1963,Coat,Gray,XXL,Tops,5,80,10/31/2024,6
51861484,William Hughes,3,Martin George,F,1960,Shirt,Navy,M,Tops,2,25,10/30/2024,6
58912658,Christopher Cook,2,Rachael Johnson,M,1977,T-shirt,Gray,L,Tops,4,15,12/31/2022,2
58831361,Jonathon King,5,Theresa Moore,M,2014,Sunglasses,Navy,XS,Accessories,7,70,11/18/2024,7
34228263,Michael Mendoza,3,Lisa Villanueva,F,1996,Earrings,Gray,M,Accessories,8,35,11/30/2024,8
57692071,Michael Mendoza,2,Jessica Bennett,M,1998,Beanie,Black,XS,Headwear,1,10,02/31/2024,6
29509445,Taylor Flores,2,Jessica Rogers,F,1962,Tie,Gray,XS,Sports,5,20,12/25/2023,4
18107967,Christopher Cook,2,Matthew Williams,F,1977,Ring,Green,S,Accessories,2,40,10/23/2023,2
25190164,Hayden Henry,3,Christina Gonzalez,F,2013,Swimsuit,Yellow,XS,Sports,5,40,09/31/2022,7
50563693,Susan Rivera,3,Matthew King,M,2008,Pants,Gray,XXXL,Bottoms,8,45,06/06/2022,6
41033437,Cynthia Bradshaw,1,Donald Flores,M,1961,Shirt,White,XXL,Tops,4,25,08/08/2023,3
17525792,Jeremy Cook,3,Michael Kane,M,2000,Hood,Red,M,Headwear,3,25,03/03/2023,7
65179549,William Hughes,3,Timothy Vaughn,M,1978,Hood,White,XXL,Headwear,6,25,12/08/2023,4
18157347,Taylor Flores,5,Andrea Henry,F,2013,Hoodie,White,XS,Tops,2,40,08/10/2023,5
62753468,Richard Patel,4,Rebecca Johnson,M,1966,Slippers,Blue,M,Footwear,5,15,06/13/2024,2
04650403,Christopher Cook,1,Tyler Thomas,F,1971,Hood,Navy,M,Headwear,2,25,12/30/2023,4
04180513,Michael Mendoza,2,Amanda Lee,F,2012,Skirt,Beige,XS,Bottoms,8,30,03/30/2022,4
27312828,Jeremy Cook,2,Deborah Dunn,M,1972,Boots,Gray,XL,Footwear,3,90,09/01/2023,4
02962975,Mark Cummings,3,Lori Vargas,M,2012,Trousers,Black,XS,Bottoms,8,40,02/02/2022,4
25050602,Hayden Henry,5,Mr. Jeffrey Lopez,F,2008,Sneakers,Red,XXL,Footwear,1,75,12/30/2023,3
83382995,Marcus Guzman,5,Wendy Smith,M,1994,Sweater,Red,XS,Tops,3,35,10/31/2024,2
98211381,Christopher Cook,1,Autumn Kennedy,F,1961,Shirt,Green,XS,Tops,8,25,08/03/2024,6
81442604,Nicole Harrington,3,Dylan Andrews,F,1966,Sunglasses,Beige,XXL,Accessories,8,70,10/01/2022,3
20085964,William Hughes,2,Christian Perez,F,2003,Watch,Yellow,S,Accessories,5,150,08/30/2024,6
31948522,Melissa Thomas,1,Lauren Jones,M,2000,Sunglasses,Black,XL,Accessories,7,70,10/31/2023,5
92710624,William Hughes,5,Michael Jensen,M,2012,Bracelet,Green,XS,Accessories,5,45,08/27/2024,2
21979790,Christopher Wright,3,James Webster,M,2006,Ring,Black,XXXL,Accessories,5,40,01/13/2023,7
94420276,Amy Fisher,1,Mr. Kevin Morgan,M,1982,Scarf,Yellow,S,Headwear,5,20,07/30/2023,6
01354202,Mark Cummings,5,Leslie Perry,F,2010,Hood,Black,S,Headwear,3,25,10/30/2023,8
93121759,Nicole Harrington,5,Jared Hickman,F,2008,Shorts,Yellow,L,Bottoms,1,25,01/31/2024,4
23693928,Susan Rivera,3,Amy Kim,F,2006,Slippers,White,XXL,Footwear,4,15,07/31/2023,4
98255532,Cynthia Bradshaw,4,William Garcia,M,1991,Shorts,Red,XL,Bottoms,4,25,01/31/2023,2
