invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
92168971,Marcus Guzman,11,Shawn Lawrence,M,1964,Heels,Blue,XXXL,Footwear,5,65,09/30/2021,5
86576529,Richard Johnson DVM,7,Terri Dickson,M,1996,Beanie,White,XS,Headwear,10,10,10/30/2022,4
53113771,Jacob Mitchell,5,Melissa Hubbard,M,2009,Cap,White,L,Headwear,13,12,10/14/2023,7
24085437,Miguel Valdez,9,Todd Butler,M,1996,Shorts,Blue,L,Bottoms,10,25,10/03/2028,6
52886729,Ryan Morris,12,Jonathan Flores,F,2000,Leggings,Blue,XXXL,Bottoms,18,20,09/27/2029,5
16090388,Cynthia Sanchez,1,Douglas Lindsey,M,2007,Watch,Yellow,XS,Accessories,17,150,09/05/2022,4
20332945,Casey Ortiz,2,Kaitlin Smith,M,1969,Skirt,Navy,M,Bottoms,13,30,08/02/2023,5
65812099,James Quinn,6,Bruce Gould,M,1973,Heels,White,S,Footwear,2,65,05/17/2026,4
25219281,Nancy Rivera,11,Heather Turner,F,1999,Pants,Green,M,Bottoms,18,45,03/30/2025,7
52737302,Jeremy Cook,9,Ruben Johnson,M,1996,Leggings,Beige,XXL,Bottoms,4,20,08/30/2029,7
13905628,Kim Smith,8,Dawn Cummings,M,1999,Sandals,Navy,M,Footwear,6,30,07/30/2020,3
77302991,Kim Smith,7,Zachary Chavez,F,2015,Jacket,Navy,M,Tops,12,60,02/30/2026,8
17794739,Christopher Wright,9,Corey Patton,M,1986,Hat,Beige,XXL,Headwear,8,18,05/05/2029,5
48795860,Stephanie Martinez,7,Matthew Williams,M,2010,Boots,Yellow,XL,Footwear,11,90,10/31/2028,8
45238502,Melissa Thomas,5,Aaron Crawford,M,1976,Necklace,Red,L,Accessories,7,65,12/30/2024,4
45492463,Katelyn Wilkins,5,David Bryant,M,2010,Socks,White,M,Sports,4,8,10/30/2025,3
03585550,Ronald Johnson,5,Matthew Collins,F,1993,Shorts,Navy,XL,Bottoms,8,25,10/31/2022,2
02234301,Sean Morse,4,Sean Carter,M,1980,Coat,Beige,XL,Tops,12,80,11/30/2021,4
85320471,Gregory Wheeler,4,Renee Richards,F,1960,Skirt,Red,L,Bottoms,11,30,11/26/2026,5
89906264,Mr. Angel Colon DVM,5,Ashley Smith,F,2015,Shirt,White,XXXL,Tops,11,25,06/31/2022,8
63225871,Jacob Mitchell,8,Michael Branch,M,1981,Necklace,Red,S,Accessories,9,65,08/23/2024,2
49148749,Gregory Wheeler,8,Hannah Romero,M,1997,Trousers,Yellow,M,Bottoms,8,40,12/31/2026,2
32457985,William Hughes,7,Ashley Hunter,M,1971,Sunglasses,White,M,Accessories,2,70,11/24/2023,5
27750532,Nicole Garcia,1,Paul Anderson,M,2011,Bracelet,Yellow,S,Accessories,14,45,12/03/2027,2
11995996,Caitlin Harvey,6,Donald Johnson,M,2013,Sneakers,Yellow,XL,Footwear,9,75,09/07/2026,5
70359749,Taylor Flores,7,Megan Nguyen,M,2013,Cap,Navy,XL,Headwear,4,12,10/30/2025,3
45778073,Ronald Johnson,11,Roger Jackson,M,1993,Earrings,Yellow,XL,Accessories,19,35,02/30/2024,6
35987892,Caitlin Harvey,8,Edward Flynn DDS,M,2010,Bracelet,Black,XL,Accessories,11,45,10/12/2023,5
05116926,Kyle Smith,1,Michelle Whitney,M,2015,Uniform,Red,XS,Sports,2,55,12/30/2029,6
00514855,Lauren House,11,James Rojas,M,2011,Watch,Green,XXL,Accessories,11,150,01/21/2028,6
53699081,Jeremy Cook,10,Cory Jones,M,2014,Belt,Black,XL,Sports,16,25,04/30/2023,7
45360718,Gregory Wheeler,6,George Tucker,M,2011,Sandals,Yellow,XXL,Footwear,4,30,12/31/2027,4
66354968,Amy Burke,3,Stephen Hernandez,M,2015,Coat,Gray,XS,Tops,9,80,11/18/2027,5
41393685,Randall Sims,12,Crystal Spears,F,1976,Skirt,Red,M,Bottoms,4,30,12/22/2021,8
55429543,Richard Johnson DVM,11,Teresa Harmon,F,2015,Watch,Green,XL,Accessories,15,150,07/22/2024,7
20616196,Kimberly Francis,12,Martin Sanchez,F,2011,Helmet,Blue,XS,Headwear,7,50,01/07/2024,8
69382559,Carrie Smith,7,Shawn Alexander,F,1974,Jacket,Beige,M,Tops,16,60,08/30/2026,8
35535785,Stephen Saunders,9,Brooke Pierce,F,2001,Scarf,White,M,Headwear,15,20,07/31/2028,7
16060102,Franklin Silva,12,Michele Benson,M,2006,Belt,Gray,XXL,Sports,9,25,12/31/2024,3
