invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
31803666,Nicole Harrington,3,Nancy Navarro,M,1964,Ring,Gray,M,Accessories,7,40,12/08/,2
81933252,Christine Richardson,1,Kathryn Ayala,F,2009,Slippers,Black,M,Footwear,2,15,11/30/,5
69449420,William Hughes,3,Robert Martinez,M,2011,Trousers,Black,XL,Bottoms,2,40,10/31/2020,3
98717666,William Hughes,3,William Anderson,F,2006,Helmet,Red,L,Headwear,2,50,05/30/2021,3
81009764,Anthony Lee,3,James Cannon MD,F,2010,Sunglasses,Gray,XL,Accessories,8,70,01/04/2020,5
68052339,Robin Callahan,3,Dr. Laura Bruce DDS,M,1971,Swimsuit,Navy,S,Sports,8,40,06/14/2020,3
48842690,Christopher Wright,3,Jennifer Harris,M,2000,Jeans,Blue,L,Bottoms,5,50,03/30/2020,2
68699014,Nicole Garcia,2,Ian Davis,M,1973,Coat,Black,XL,Tops,1,80,11/31/,2
50914973,Joseph Brown,3,Angela Hughes,F,1992,Shorts,Yellow,M,Bottoms,1,25,10/31/2020,8
39220252,Nicole Harrington,1,Daniel Bradley,F,2008,Jeans,White,XXL,Bottoms,2,50,12/31/2020,3
23692794,Robin Callahan,3,Taylor Bernard,F,2009,Shirt,Blue,XL,Tops,4,25,09/18/,8
13351214,Anthony Lee,3,Ronnie Faulkner,M,2002,T-shirt,Blue,L,Tops,3,15,01/31/,7
24883535,William Hughes,3,Jasmine Martinez,F,1986,Jacket,Beige,S,Tops,8,60,10/31/2021,6
84117459,Richard Patel,2,Amy Smith,M,1979,Sweater,Black,L,Tops,4,35,12/11/2021,7
42236362,Christine Richardson,3,Joe Oneill,M,1962,Hood,Navy,S,Headwear,5,25,12/18/2021,8
51560542,Nicole Harrington,3,Haley Austin,F,2000,Necklace,White,XL,Accessories,4,65,12/01/2021,8
01621279,Anthony Lee,1,Denise Gill,F,2015,Scarf,Black,XS,Headwear,8,20,09/25/2020,3
09625698,Taylor Flores,1,Olivia Smith,F,2013,Beanie,Red,XL,Headwear,3,10,12/31/2020,4
17120463,Christopher Wright,2,Hunter Gardner,M,1963,Tracksuit,Navy,L,Sports,3,60,10/14/,5
22075135,Joseph Brown,3,Kenneth Franco,F,2010,Tie,Blue,L,Sports,5,20,01/01/2021,5
46920056,Christopher Wright,1,Erica Young,F,1971,Hat,Yellow,XS,Headwear,5,18,11/23/2021,8
56054695,Joseph Brown,3,Brittany Hood,M,2010,T-shirt,Red,XS,Tops,6,15,06/09/2020,5
23105450,Joseph Brown,3,Dalton Maldonado,M,1995,Pants,Gray,XXXL,Bottoms,6,45,11/08/,8
79139796,Joseph Brown,1,Sara Davis,F,2004,Helmet,White,L,Headwear,5,50,08/18/2020,2
43900916,Christopher Wright,1,Sheri Walls,F,2003,Hat,Beige,M,Headwear,4,18,02/31/2021,8
31791336,Anthony Lee,2,Jonathan Joseph,F,2001,Bracelet,Red,S,Accessories,7,45,09/31/,6
96592029,Robin Callahan,3,Amy Best,F,2013,Cap,Blue,XL,Headwear,3,12,12/31/2020,7
17024198,Joseph Brown,2,James Mitchell,F,2002,Necklace,Blue,M,Accessories,1,65,04/22/,2
81221868,Nicole Garcia,2,Rachel Davidson,M,1964,T-shirt,Beige,XXXL,Tops,5,15,10/18/2020,3
90933646,Christine Richardson,3,Destiny Williams,F,2005,Belt,Beige,M,Sports,2,25,08/31/2021,5
08521044,Richard Patel,3,Lisa Chavez,F,2010,Tracksuit,Red,S,Sports,6,60,11/31/2021,3
25945382,Joseph Brown,1,Brianna Smith,M,1960,Sneakers,Black,XS,Footwear,2,75,10/07/2020,8
56889782,Robin Callahan,3,Sarah Little,F,1973,Socks,Blue,L,Sports,5,8,11/05/2021,2
22511888,Taylor Flores,3,Dominic Wright,M,1962,Watch,Green,XS,Accessories,4,150,10/30/2021,4
06519535,Christopher Wright,2,Michael Morton,M,2000,Uniform,Red,S,Sports,4,55,08/13/,4
56918075,Taylor Flores,2,Maria Jackson,M,1997,T-shirt,Blue,L,Tops,6,15,06/31/2020,4
19298271,Christopher Wright,2,Ryan Johnson,F,2011,Shorts,Yellow,XL,Bottoms,2,25,12/31/2020,6
80060392,William Hughes,2,Marilyn Beltran,F,1989,Skirt,Beige,XS,Bottoms,6,30,06/05/2021,2
75041800,Nicole Harrington,1,Susan Hamilton,F,2006,Cap,Beige,XXL,Headwear,7,12,08/02/2020,5
31247224,Nicole Garcia,2,Anna Bell,F,2014,Jeans,Beige,XS,Bottoms,7,50,05/31/2021,6
39096769,Taylor Flores,3,Anthony Rollins,F,2011,Tie,Beige,M,Sports,4,20,05/06/2021,6
35561018,Anthony Lee,1,Cindy Anderson,M,2010,Sunglasses,Beige,XXL,Accessories,8,70,04/30/2020,3
49834873,Christopher Wright,3,Mary Baker,F,1999,Tracksuit,Yellow,XS,Sports,1,60,10/31/2020,2
44926866,Nicole Garcia,3,William Cox,F,2011,Scarf,Beige,XL,Headwear,2,20,08/30/2021,3
35257425,Robin Callahan,2,Mark Garrett,F,1966,Tie,Red,XXXL,Sports,2,20,11/31/,6
51151344,Richard Patel,2,Michael Smith,F,1973,Coat,Yellow,XXL,Tops,7,80,03/01/2021,6
16719430,Taylor Flores,2,Leonard Smith,F,1961,Boots,Green,XL,Footwear,8,90,09/31/,3
68293629,Nicole Harrington,2,Elizabeth Harris,F,2006,Uniform,Black,XS,Sports,5,55,11/30/2020,8
87809684,Christopher Wright,2,Steven Rodriguez,F,2015,Hat,Yellow,XS,Headwear,2,18,01/31/2021,6
32158324,Richard Patel,3,Craig Gonzales,M,1981,Loafers,Gray,XL,Footwear,2,55,01/31/2020,8
