invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
04736014,William Hughes,2,Jacob Burns,M,2002,Coat,Black,M,Tops,3,80,12/19/2023,4
79097144,Randall Sims,5,Richard Turner,F,1992,Heels,Navy,XS,Footwear,3,65,10/14/2023,3
64516142,Richard Patel,4,Kevin Gibson,F,1973,Tie,Yellow,XXL,Sports,6,20,12/31/2022,8
52365330,Nicole Harrington,2,Catherine Harris,M,2013,Bracelet,White,XXL,Accessories,1,45,01/23/2024,7
29405748,Cynthia Bradshaw,4,Christopher Miller,M,2013,Socks,Beige,XS,Sports,8,8,04/01/2022,6
94630857,Amy Fisher,4,Alyssa Shannon,F,1989,Sweater,Yellow,XXXL,Tops,3,35,10/31/2022,2
65264424,Michael Mendoza,2,Patrick Davis,M,2007,Loafers,Black,XXL,Footwear,2,55,10/08/2024,6
24497308,Christopher Cook,1,Tara Jones,F,2010,Beanie,White,S,Headwear,6,10,12/31/2024,4
25654639,Nicole Harrington,4,Lisa Goodman,F,2012,Socks,Red,M,Sports,3,8,08/30/2023,5
65176883,Jonathon King,5,Kimberly Buck,M,1978,Loafers,Yellow,XXL,Footwear,8,55,01/30/2022,7
20336614,Marcus Guzman,1,Angela Thompson,M,1971,Uniform,Beige,XL,Sports,7,55,09/31/2023,3
57512327,Joseph Brown,3,Darlene George,M,2010,Shorts,Yellow,XXXL,Bottoms,2,25,09/31/2023,6
88896959,Christopher Wright,5,Gerald Carter,M,2012,Pants,Navy,XS,Bottoms,7,45,08/31/2023,5
98729838,Jonathon King,5,Michael King,F,2010,Jacket,Red,XXL,Tops,1,60,11/14/2023,6
06252304,Nicole Harrington,1,Christopher Williams,M,2011,Tie,Gray,L,Sports,3,20,12/30/2022,5
09039516,Susan Rivera,5,Adam Robinson,F,2004,Beanie,White,XL,Headwear,7,10,09/31/2023,2
37629155,Michael Mendoza,5,Paul Rodriguez,M,2002,Boots,Gray,XS,Footwear,5,90,02/08/2023,5
67439680,Christopher Cook,2,Lisa Rhodes,F,1970,Scarf,White,S,Headwear,4,20,11/04/2023,7
60658692,Marcus Guzman,5,Michelle King,F,2008,Ring,Gray,XL,Accessories,3,40,01/31/2023,5
65387051,Martin Johnson,4,Megan Morales,M,2013,Scarf,Green,XXL,Headwear,8,20,11/06/2024,4
80829655,Joseph Brown,2,Claire Schmitt,F,1988,Sweater,Yellow,S,Tops,3,35,04/30/2023,3
43470576,Marcus Guzman,2,Mackenzie Ward,M,2009,Helmet,Beige,XXXL,Headwear,2,50,08/12/2024,2
66506365,Martin Johnson,4,Caitlin Stephens,F,1976,Hood,Black,M,Headwear,1,25,10/05/2022,5
68023837,Robin Callahan,2,Kevin Kirby,M,2008,Trousers,Beige,XS,Bottoms,1,40,12/20/2022,4
41342068,Dawn Vaughan,5,Diane Henderson,M,2013,Cap,Navy,S,Headwear,5,12,10/30/2023,6
39163226,Stephanie Martinez,4,Jennifer Yu,M,1971,Slippers,Beige,M,Footwear,8,15,11/30/2023,8
48698823,Hayden Henry,4,Steven Lopez,M,2003,Tracksuit,Green,XXL,Sports,6,60,12/09/2022,8
91914319,Randall Sims,5,Amy Fields,M,2014,Beanie,Red,M,Headwear,2,10,04/31/2022,6
61670713,Amy Fisher,4,Brent Ray,M,1992,Sunglasses,Black,XXL,Accessories,2,70,02/05/2024,5
86087227,Joseph Brown,2,Brian Wiggins,F,1998,Socks,Beige,M,Sports,3,8,11/03/2023,4
22978928,Richard Steele,1,Briana Johnson,M,2006,Necklace,Navy,L,Accessories,5,65,06/31/2024,4
69159069,Richard Steele,4,Cassidy Sutton,M,2003,Scarf,Yellow,XXXL,Headwear,6,20,11/04/2022,3
31849898,Amy Fisher,5,Kimberly Harrison,M,2014,Sneakers,Black,L,Footwear,6,75,10/27/2024,5
15839987,Mark Cummings,3,Holly Smith,F,2006,Cap,Black,S,Headwear,6,12,10/31/2022,4
06636647,Amy Fisher,3,Christina Moran,F,2012,Coat,Yellow,XL,Tops,6,80,10/02/2023,2
88577371,Gregory Wheeler,5,Mrs. Lisa Hoffman,M,1989,Sunglasses,Gray,XXL,Accessories,8,70,10/21/2022,8
76388367,Christopher Cook,3,Tracy Gill,F,1989,Belt,Beige,M,Sports,2,25,03/10/2022,2
00235857,Nicole Harrington,5,Catherine Willis,F,2010,Sneakers,Beige,XXXL,Footwear,6,75,05/02/2022,7
89560789,Amy Burke,4,Joshua Farley,F,2011,Trousers,Gray,XL,Bottoms,4,40,11/08/2022,4
56003339,Christopher Cook,1,William Bauer,M,2003,Leggings,Gray,M,Bottoms,8,20,11/20/2023,3
85464325,William Hughes,5,Russell Wiley,F,2006,Helmet,Navy,XL,Headwear,7,50,10/30/2022,5
33652461,Nicole Harrington,4,Garrett Delgado,F,1990,Cap,Black,L,Headwear,6,12,11/02/2024,6
87835568,Susan Rivera,4,Megan Sutton,F,1975,Jacket,Yellow,M,Tops,8,60,01/08/2022,3
67740389,Randall Sims,2,Kelly Peterson,F,1971,Leggings,Red,XS,Bottoms,6,20,11/09/2024,8
23785419,Hayden Henry,5,Juan Johnson,F,2004,Uniform,Gray,L,Sports,4,55,04/31/2024,5
92239036,Nicole Garcia,2,Rebecca Oconnell,F,2001,Heels,Black,S,Footwear,2,65,01/30/2023,4
44627781,Nicole Harrington,4,Brandon Rivera,F,2006,Trousers,Green,XL,Bottoms,2,40,08/06/2024,6
70244996,Richard Steele,5,Jean Patrick,F,2015,Beanie,Black,XL,Headwear,6,10,12/30/2024,2
91043993,Marcus Guzman,4,Sharon Johnson,M,1975,Jeans,Navy,XS,Bottoms,7,50,06/02/2022,2
26503096,Martin Johnson,1,Brad Andrews,F,1986,Shorts,Gray,XXL,Bottoms,6,25,12/31/2022,2
74209147,Cynthia Bradshaw,1,Michael Young,M,2015,Hat,Navy,XS,Headwear,8,18,12/31/2022,8
