invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
83145675,Kyle Smith,1,Gail Mack,F,1975,Boots,Beige,S,Footwear,4,90,11/31/2024,8
82917933,Dawn Vaughan,2,Peter Wheeler,F,1969,Jeans,Gray,XXL,Bottoms,7,50,11/31/2025,6
05802073,Anthony Lee,9,Jose Taylor,M,2010,Jeans,Green,XXXL,Bottoms,4,50,12/31/2025,6
32491457,Stephanie Martinez,8,Kyle Jackson,M,1966,Boots,Gray,XS,Footwear,3,90,12/22/2025,4
80886444,Christopher Cook,8,Heather Smith,F,2013,Tie,Navy,S,Sports,8,20,10/09/2024,3
46844672,Mr. Ricardo Holland,8,Steven Matthews,M,2004,Shirt,Navy,XS,Tops,2,25,03/31/2026,8
72772209,Amy Fisher,3,Jonathan Myers,F,1977,Necklace,Red,S,Accessories,7,65,06/09/2025,4
01721932,Melissa Thomas,3,Mark Williams,F,1973,Tracksuit,Yellow,XXL,Sports,6,60,03/31/2025,5
31104247,Christopher Cook,1,Nathaniel Schneider,F,2013,Coat,Beige,XS,Tops,7,80,12/30/2025,7
02487594,William Hughes,1,Carol Thompson,M,2009,Heels,Black,XL,Footwear,2,65,04/30/2026,8
45601765,Joseph Brown,9,Donna Dunn,M,1983,Earrings,Green,S,Accessories,3,35,06/18/2025,7
51924496,Ronald Johnson,8,Shannon Howe,M,1999,Bracelet,Green,XXL,Accessories,7,45,11/27/2026,7
62527854,Katelyn Wilkins,5,Derek Shelton,F,2015,Swimsuit,Beige,XXL,Sports,5,40,10/17/2024,8
33255886,Rebecca Blackburn,9,Nicole Marshall,M,2006,Shirt,Blue,XS,Tops,4,25,11/27/2024,2
40918441,Kyle Smith,7,Robert Scott,M,2015,Shirt,Navy,S,Tops,4,25,10/15/2026,6
99303520,Anna Thomas,3,Melissa Snyder,F,2004,Socks,White,XS,Sports,1,8,03/12/2025,6
28764634,Carrie Smith,1,Amanda Cunningham,M,1971,Cap,Yellow,XL,Headwear,8,12,01/05/2026,8
52461320,Mr. Ricardo Holland,2,Alexander Nguyen,F,1978,Cap,Navy,XXL,Headwear,7,12,10/31/2025,5
78260760,Christine Richardson,9,Kayla Skinner,F,2015,Boots,Red,XXXL,Footwear,6,90,01/01/2026,5
17585671,Mark Richardson,9,James Thompson,M,2002,Sandals,White,M,Footwear,1,30,09/10/2026,5
79973134,Cynthia Sanchez,1,Kimberly Murphy,M,1979,Pants,Navy,L,Bottoms,8,45,08/31/2025,7
37603265,Melissa Thomas,4,Tamara Henderson,F,1973,T-shirt,White,XL,Tops,4,15,08/31/2026,2
08291704,Linda Terrell,3,Tammy Harvey,F,1986,Coat,Navy,L,Tops,8,80,09/30/2025,6
51757122,Hayden Henry,5,Todd Lang,M,2012,Skirt,Red,M,Bottoms,1,30,12/03/2024,8
14090653,Melissa Thomas,3,Lynn Wang,F,2014,Heels,Black,XS,Footwear,8,65,04/21/2025,7
02055630,Hayden Henry,6,Becky Meyer,F,1961,Scarf,Gray,L,Headwear,5,20,12/31/2024,6
56876207,Stephanie Martinez,1,Andrew Meadows,M,2009,Bracelet,White,M,Accessories,5,45,02/31/2026,3
27825146,Stephanie Martinez,9,Tiffany Hill,F,1970,Necklace,Blue,XS,Accessories,2,65,11/06/2026,3
66006024,Dawn Vaughan,7,James Ford,M,1993,Helmet,Beige,S,Headwear,7,50,11/31/2026,2
34934247,Anthony Lee,9,April Baker,F,2015,Helmet,Beige,XL,Headwear,1,50,10/04/2026,3
32543737,Susan Rivera,8,Diane Jordan,M,2015,Slippers,Blue,XXL,Footwear,6,15,09/30/2026,8
15554220,Marcus Guzman,1,James Camacho,F,2003,Boots,Black,XS,Footwear,3,90,10/31/2025,6
09006689,Dawn Vaughan,1,George Green,M,1986,Skirt,Green,XS,Bottoms,5,30,10/10/2025,6
82611111,Stephanie Martinez,5,Adriana Morrow,M,1979,Scarf,Navy,M,Headwear,7,20,04/09/2025,7
42164772,Carrie Smith,1,Haley Dixon,F,1971,Coat,White,XL,Tops,4,80,06/08/2025,4
65411985,Mary Baker,2,Ryan Conrad,F,2011,Tie,Beige,M,Sports,1,20,11/30/2024,8
19346471,Marcus Guzman,4,Joseph Espinoza,M,2005,Earrings,Yellow,L,Accessories,4,35,05/26/2026,8
53170323,Mark Richardson,7,Angela Goodwin,M,2015,Sunglasses,Navy,XXL,Accessories,8,70,01/31/2026,5
04986648,Stephanie Martinez,6,Patricia Hawkins,F,2002,Skirt,Green,XXL,Bottoms,6,30,08/21/2024,3
36762847,Mr. Ricardo Holland,8,Shannon Pham,M,2005,Loafers,Red,L,Footwear,1,55,06/11/2024,4
92340857,Taylor Flores,9,Brianna Stephenson,F,2002,Watch,Blue,XXL,Accessories,2,150,05/10/2024,4
49332914,Amy Burke,2,Cameron Miller,F,1998,Beanie,White,XS,Headwear,4,10,01/31/2026,8
13702657,Christopher Wright,7,Carol Brock,M,2015,Coat,White,M,Tops,7,80,08/30/2026,8
76093827,Kyle Smith,8,Alex Kelley,F,2012,Scarf,Beige,M,Headwear,1,20,02/30/2025,4
87225902,Cynthia Sanchez,1,Jeffrey Fuentes,M,1984,Cap,Black,XXXL,Headwear,2,12,11/31/2026,5
48527758,Carrie Smith,3,Kristi Carney,M,2014,Sunglasses,Gray,M,Accessories,7,70,11/04/2024,5
33705888,Christine Richardson,9,Daniel Khan,M,1972,Ring,Gray,XXL,Accessories,2,40,10/31/2024,2
51587384,Christopher Wright,4,Howard Gamble,F,1991,Sneakers,Red,XS,Footwear,4,75,06/18/2024,4
55745955,Nicole Garcia,6,Angela Mccormick,M,1997,Bracelet,White,L,Accessories,8,45,09/03/2024,2
30279006,Ronald Johnson,9,Donald Mooney,F,2004,Beanie,Gray,S,Headwear,3,10,01/31/2024,6
92756351,Hayden Henry,6,Danielle Clark,M,2015,Sweater,Blue,XL,Tops,1,35,12/11/2026,5
76048292,Christopher Wright,9,Angel Martin,F,1973,Helmet,Yellow,M,Headwear,8,50,05/20/2026,5
80688805,Cynthia Bradshaw,6,Shirley Hamilton,M,1978,Cap,Blue,M,Headwear,4,12,02/31/2025,5
52709751,Marcus Guzman,5,Molly Burton,M,1963,Boots,Gray,XL,Footwear,7,90,11/31/2025,3
68094028,William Hughes,8,Kendra Stephens,F,2002,Hoodie,Navy,XXXL,Tops,6,40,11/30/2026,2
28105818,Michael Mendoza,3,Tyrone Mendoza,F,1975,Sneakers,White,M,Footwear,3,75,12/21/2024,6
55713203,Stephanie Martinez,6,Dr. Melissa Mcconnell,M,2013,Belt,Navy,XXL,Sports,3,25,08/01/2025,4
73684091,William Hughes,3,Gary Poole,M,2010,Shorts,White,XL,Bottoms,6,25,11/04/2025,3
64014698,Casey Ortiz,5,John Parker,M,2015,Trousers,Blue,XXXL,Bottoms,2,40,10/30/2024,8
01391651,Amy Burke,1,Dana Townsend,M,2010,Pants,White,XXL,Bottoms,7,45,12/31/2025,5
59460064,Susan Rivera,6,Edward Anderson,M,2006,Hat,Black,XL,Headwear,1,18,11/31/2026,6
98443227,Katelyn Wilkins,4,Kathleen Moran,F,2013,Hood,Gray,M,Headwear,1,25,01/30/2026,6
