invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
25185939,Christine Richardson,3,Jeffrey Walker,F,1976,Sunglasses,Black,M,Accessories,8,70,08/31/2024,7
75420125,Taylor Flores,2,Rebecca Barker,M,1979,Necklace,Black,XL,Accessories,2,65,03/31/2026,3
86151682,John Mendez,5,Christine Brown,F,1999,Belt,Green,XL,Sports,5,25,12/31/2026,4
30334850,Marcus Guzman,7,Jocelyn Bennett,M,1991,Loafers,White,XL,Footwear,6,55,12/05/2026,5
41526086,William Hughes,2,Jason Olsen,M,1985,Slippers,Yellow,M,Footwear,6,15,01/31/2025,6
48338451,Anna Thomas,9,Angelica Chen,M,2009,Jacket,Red,XL,Tops,5,60,03/19/2025,5
11944877,Amy Fisher,1,Robert Foster,M,2011,Boots,Navy,L,Footwear,7,90,11/11/2026,5
43382009,Robin Callahan,8,Tony Little,M,2012,Leggings,Blue,XL,Bottoms,2,20,04/30/2026,6
31409768,Dawn Vaughan,8,Robert Flores,M,1992,Boots,Navy,L,Footwear,8,90,02/07/2026,7
85031502,Linda Terrell,4,Samantha Perez,F,2003,Hood,Blue,M,Headwear,5,25,08/01/2024,2
16436165,Christopher Cook,2,Matthew Cruz,M,1968,Shirt,Yellow,XXXL,Tops,2,25,11/30/2025,4
24996564,Joseph Brown,5,Mark Medina,M,2001,Sunglasses,Green,XS,Accessories,7,70,01/10/2025,5
55294117,Anna Thomas,7,Michael Romero,F,2006,Sneakers,Yellow,XXL,Footwear,7,75,10/11/2024,6
86543293,Jonathon King,2,Natasha Medina DVM,M,2002,Beanie,Green,XXXL,Headwear,4,10,11/31/2025,6
13345998,Richard Johnson DVM,8,Theresa Brewer,F,1990,Sneakers,Green,XS,Footwear,4,75,12/04/2026,4
38434935,Carrie Smith,3,Paul Jones,F,1991,Heels,Beige,XXXL,Footwear,5,65,11/31/2026,3
20030398,Stephanie Martinez,3,Richard Farrell,M,2014,Pants,Green,L,Bottoms,4,45,01/12/2025,7
53368377,Marcus Guzman,9,Michael George,F,1989,Leggings,Green,XL,Bottoms,3,20,10/08/2024,7
21559177,Richard Steele,2,Paul Lopez,F,1961,Slippers,Beige,XL,Footwear,7,15,06/02/2024,5
78193549,Jonathon King,2,Anthony Reynolds,F,2008,Loafers,Beige,XXXL,Footwear,3,55,10/31/2024,2
25516500,Martin Johnson,4,Erica West,M,1965,Shorts,Green,XXL,Bottoms,1,25,11/26/2024,7
81432610,Mary King,4,Amy Robinson,F,1986,Cap,Gray,M,Headwear,5,12,02/31/2025,8
34195055,Nicole Garcia,6,Brenda Jordan,F,1971,Heels,Green,XL,Footwear,3,65,12/30/2024,6
42463724,Joseph Brown,3,Julie Bailey MD,M,2000,Shorts,Blue,XS,Bottoms,7,25,06/26/2025,6
37052853,Jonathon King,1,Teresa Patterson,M,2013,Sandals,Beige,S,Footwear,6,30,10/07/2026,7
71401982,Mark Richardson,4,Stacy Rodriguez,M,1979,Sweater,Beige,M,Tops,4,35,04/18/2025,6
20653146,James Quinn,5,Curtis Stein,F,1990,Skirt,Blue,L,Bottoms,2,30,06/30/2024,7
95841051,Dawn Vaughan,3,Aaron Santos,M,2011,Skirt,Black,S,Bottoms,4,30,09/30/2025,5
82791025,Mr. Ricardo Holland,8,Michael Henry,M,1987,Shorts,Black,S,Bottoms,5,25,02/10/2025,6
05901187,Rebecca Blackburn,8,James Morris,F,2010,Watch,Gray,XS,Accessories,2,150,12/30/2025,3
10260946,Susan Rivera,1,Kim Wang,M,2012,Pants,Green,L,Bottoms,3,45,04/31/2024,4
10640412,William Hughes,8,Steven Gonzalez,F,1995,Slippers,Green,XS,Footwear,1,15,10/31/2026,7
50178946,Joseph Brown,5,Dr. Stephen Leblanc,M,1964,Tie,White,S,Sports,3,20,05/30/2026,7
69560051,Nicole Harrington,1,Jennifer Walker,F,1960,Skirt,Red,S,Bottoms,3,30,04/31/2024,7
89322069,Dawn Vaughan,3,Sheena Romero,M,2012,Tracksuit,Blue,M,Sports,1,60,10/31/2025,2
88327432,William Hughes,9,Emma Smith,F,2004,Loafers,Yellow,S,Footwear,8,55,03/25/2024,7
36348438,Mark Richardson,7,Jonathan Chambers,F,1982,T-shirt,Red,XXXL,Tops,1,15,12/30/2024,3
50737286,Randall Sims,2,Mr. Dean Mullins PhD,F,1991,Trousers,Red,L,Bottoms,6,40,11/31/2024,3
88957367,Susan Rivera,8,Sarah Herrera,F,1981,Shorts,Beige,XL,Bottoms,8,25,01/31/2025,7
95314225,Carrie Smith,8,Jacob Gomez,F,2014,Sunglasses,Gray,XS,Accessories,2,70,11/30/2026,7
54154717,Stephanie Martinez,3,Kenneth Shepherd,M,2013,Beanie,Navy,L,Headwear,2,10,02/27/2025,3
08864368,Susan Werner,6,Anthony Thompson,F,1986,Scarf,Yellow,L,Headwear,1,20,02/30/2026,3
62158770,Mary King,6,Joshua Robertson,M,1987,Sneakers,Blue,XXXL,Footwear,1,75,04/06/2026,4
66434144,Stephanie Martinez,9,Stephen Lin,F,1998,Scarf,Gray,XXL,Headwear,5,20,12/31/2026,8
65185317,Jonathon King,9,Kevin Wilson,M,1997,Sandals,Gray,XS,Footwear,4,30,03/31/2026,6
31402444,Randall Sims,9,Tammy Bailey,M,1960,Hoodie,Blue,XXXL,Tops,5,40,09/30/2025,2
72672495,Martin Johnson,3,Alisha Hendricks,F,2012,Jeans,Black,XL,Bottoms,1,50,11/30/2024,3
53888360,Richard Johnson DVM,9,Charles Wilson,M,1987,Pants,Beige,XL,Bottoms,8,45,11/06/2026,4
73507912,Nicole Garcia,1,Mr. Donald Boyer,F,2010,Belt,Green,XXXL,Sports,7,25,08/30/2024,2
06756705,Mark Cummings,6,Jason Ford,M,2006,Hoodie,Green,XS,Tops,6,40,05/30/2026,8
39611230,Mark Cummings,3,David Sloan,F,1961,Sunglasses,Green,XXL,Accessories,2,70,09/04/2026,4
13784336,Carrie Smith,6,William Bridges,F,1960,Shorts,Beige,M,Bottoms,1,25,11/11/2026,4
28030445,Hayden Henry,4,Edward Mann,F,2011,Earrings,Yellow,XXL,Accessories,5,35,12/31/2025,5
55055784,Susan Werner,5,Jessica Benitez,M,1969,Hood,Blue,XS,Headwear,2,25,12/08/2024,8
54963121,Linda Terrell,1,Kaitlyn Rodriguez,M,1985,Sandals,Yellow,XXL,Footwear,1,30,04/31/2026,6
95758063,Taylor Flores,3,Cory Morales,F,2011,Shorts,Beige,XL,Bottoms,4,25,11/31/2024,6
84444257,Amy Fisher,8,Natasha Thomas,F,2004,Hood,Blue,XXXL,Headwear,6,25,12/31/2025,5
00471071,Kyle Smith,3,Brian Gibson,M,1985,Jacket,Gray,XXL,Tops,5,60,11/31/2026,4
10645327,Nicole Harrington,6,Devin Colon,M,2011,T-shirt,White,S,Tops,7,15,07/15/2024,3
00028031,Casey Ortiz,6,Jeremiah Sullivan,M,1977,Hoodie,Yellow,XL,Tops,5,40,12/30/2026,8
24116162,Cynthia Bradshaw,9,Tammy Richardson,F,2015,Hood,Yellow,L,Headwear,8,25,10/04/2025,5
24785672,Amy Burke,5,Sarah Stanley,M,2013,Hat,Blue,XXXL,Headwear,2,18,07/31/2025,4
62160842,Marcus Guzman,1,Linda Jones,M,2007,Boots,Blue,S,Footwear,5,90,05/30/2025,8
83517943,Gregory Wheeler,5,Lindsey Adams,F,2005,Skirt,Black,XXL,Bottoms,4,30,04/05/2026,6
14219781,Mary King,1,Alex Rojas,F,2011,Sweater,Red,M,Tops,6,35,12/31/2025,7
90057633,Dawn Vaughan,7,Andrew Fernandez,M,1979,Tracksuit,Blue,XXL,Sports,8,60,11/30/2026,4
67431767,Randall Sims,5,Ashley Gonzalez,M,1970,Heels,Blue,M,Footwear,5,65,10/30/2025,4
64264137,Mary Baker,1,Timothy Cruz,F,1978,Sandals,Beige,S,Footwear,8,30,03/12/2026,5
18467725,Christopher Wright,8,Colin Garcia PhD,M,2014,Shirt,White,L,Tops,6,25,03/01/2025,5
46542544,Taylor Flores,4,Marcus Holt,F,1974,Shorts,Navy,XS,Bottoms,5,25,12/31/2025,2
36565168,Robin Callahan,2,Hannah Donovan,F,1996,Earrings,Navy,M,Accessories,3,35,08/31/2026,3
00955959,Randall Sims,7,Michael Daniels,M,2015,Coat,Blue,XS,Tops,6,80,11/06/2025,8
33865848,Ronald Johnson,3,Edward King,F,2009,Slippers,Navy,XXXL,Footwear,7,15,09/30/2024,7
49587913,Rebecca Blackburn,1,Shannon Tyler,F,1972,Loafers,Navy,L,Footwear,6,55,06/21/2026,5
