invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
88988627,Christopher Wright,3,Tanner Gonzalez,F,1972,Jacket,Red,XS,Tops,5,60,10/30/,2
85797689,Nicole Garcia,2,Tyler Martinez,M,2011,Sandals,Beige,XL,Footwear,2,30,11/30/,8
32671991,William Hughes,3,Sara Russell,M,2011,Trousers,Navy,XXXL,Bottoms,3,40,07/06/2020,5
00057767,Taylor Flores,2,Erica Johnson,M,2004,Loafers,Gray,XL,Footwear,1,55,10/07/,2
82586213,Joseph Brown,1,Faith Miller,M,1989,Boots,Yellow,S,Footwear,4,90,12/30/2020,7
54854814,Nicole Harrington,2,Tracy Vincent,M,2004,Uniform,Red,L,Sports,4,55,11/06/2020,5
61749503,Taylor Flores,2,Sean Jackson,M,2013,Helmet,White,XXXL,Headwear,6,50,11/30/2021,8
91731571,Taylor Flores,3,Brandy Fischer,M,1993,Tie,Beige,XXXL,Sports,4,20,10/24/,4
72882093,Christopher Wright,1,Matthew Fisher,M,1986,Jacket,Blue,XL,Tops,4,60,10/30/,8
19761166,William Hughes,2,William Shannon,M,1991,Hoodie,Red,XXL,Tops,5,40,01/30/,7
37961389,Nicole Garcia,1,David Lopez,F,2009,Shorts,Gray,XS,Bottoms,5,25,03/04/2020,4
64440161,Christine Richardson,2,Mary Wiggins,F,1989,Loafers,Beige,XS,Footwear,5,55,11/13/2021,7
33808422,Nicole Garcia,3,George Johnson,F,1997,Loafers,Navy,S,Footwear,6,55,12/31/2020,7
66955185,Christine Richardson,1,Mark Huang,F,2006,Tie,Beige,XL,Sports,4,20,12/20/,7
14629978,Nicole Garcia,2,Ryan Miller,M,1986,Bracelet,Yellow,XXXL,Accessories,8,45,08/30/,4
96534524,Taylor Flores,2,Jason Phelps,M,1993,Cap,Beige,XL,Headwear,3,12,10/31/2020,5
80906563,Nicole Harrington,1,Michelle Kelly,M,1982,Shorts,Gray,L,Bottoms,1,25,12/31/,4
41603632,Christopher Wright,1,Stephanie Jones,F,1973,Jacket,Gray,XL,Tops,5,60,04/18/,3
04228608,Nicole Harrington,3,Jasmin Richardson,F,1980,Swimsuit,Yellow,XXL,Sports,6,40,08/27/2020,2
36398160,Nicole Harrington,2,Cynthia Patrick,F,1966,Earrings,Green,L,Accessories,4,35,12/01/2020,8
47176744,Anthony Lee,2,Laura Johnson,F,1986,Watch,Blue,XL,Accessories,5,150,12/23/2020,2
84765052,Nicole Garcia,2,Jacqueline Cummings,M,1983,Bracelet,Yellow,S,Accessories,2,45,06/09/,5
46448814,Robin Callahan,3,Diamond Guzman,F,2011,Scarf,Black,XXXL,Headwear,7,20,03/31/2021,3
31250075,Joseph Brown,3,Anthony Alexander,F,1961,Swimsuit,White,XXL,Sports,1,40,10/31/2020,7
63511605,Christine Richardson,3,Timothy Daniels,M,2013,Ring,Navy,M,Accessories,4,40,06/30/2020,8
28532233,Richard Patel,2,David Rose,M,2001,Boots,Blue,XL,Footwear,1,90,11/23/2020,5
17718838,Robin Callahan,3,Tiffany Jones,M,1962,Hood,Green,M,Headwear,8,25,10/02/2021,2
36941009,Christopher Wright,3,Dr. Sarah Mitchell DDS,F,1969,Socks,White,XXL,Sports,3,8,12/30/2020,2
75967467,Anthony Lee,1,Sheryl Taylor,M,1999,Beanie,Yellow,XS,Headwear,2,10,10/31/2020,3
34325185,Robin Callahan,2,Brent Mendoza,F,1998,Hood,Gray,M,Headwear,2,25,10/27/2021,3
59355770,Nicole Harrington,2,Miss Alexis Simpson,M,1986,Trousers,Gray,M,Bottoms,6,40,10/31/,3
92953849,Taylor Flores,2,Jody Vasquez,M,1981,Leggings,Beige,L,Bottoms,6,20,05/31/2020,7
07701790,Christopher Wright,3,Kara Martin,M,2013,Pants,Navy,XL,Bottoms,2,45,05/01/,7
78420599,Richard Patel,2,Robert Hubbard,F,1979,Scarf,Yellow,M,Headwear,6,20,12/07/,7
37069272,Joseph Brown,2,Scott Pierce,F,2013,Swimsuit,Beige,XXL,Sports,4,40,04/30/,3
93147556,Christopher Wright,1,David Colon,M,1976,Cap,Yellow,XXL,Headwear,3,12,10/30/2021,8
81405575,Robin Callahan,3,Rhonda Trevino,M,2014,Trousers,Yellow,S,Bottoms,3,40,07/31/2021,5
53962583,Joseph Brown,2,Zachary Wilson,M,2011,Watch,Gray,XXL,Accessories,7,150,11/30/2020,5
45342096,William Hughes,3,Charles Maynard,F,2015,Scarf,Green,XS,Headwear,1,20,10/25/,6
34255355,Richard Patel,2,Alicia Harris,M,1972,Watch,Gray,M,Accessories,8,150,01/30/2020,7
34714503,Christopher Wright,2,Raymond Fisher,F,2009,Sneakers,Gray,XXXL,Footwear,7,75,10/30/2020,4
18373806,Richard Patel,2,Jennifer Baird,M,2015,Ring,Red,XL,Accessories,6,40,01/31/,6
30456821,Nicole Garcia,1,Madison Davis,M,2012,Heels,Gray,XL,Footwear,8,65,05/06/2020,8
03727325,William Hughes,2,Alice Gross,F,2014,Hoodie,Blue,S,Tops,5,40,10/31/2021,8
09848268,Christopher Wright,3,Katie Anderson,M,1997,Uniform,Green,XL,Sports,8,55,05/29/2020,7
80089632,Robin Callahan,3,Kenneth Murillo,M,1994,Skirt,Red,XXL,Bottoms,3,30,08/04/,3
26986123,Christine Richardson,2,James Green,M,1972,Hat,Navy,M,Headwear,4,18,09/05/2020,5
48444949,Christine Richardson,1,Charles Martinez,F,2004,Shorts,Black,S,Bottoms,3,25,10/30/,6
81663688,Joseph Brown,2,Melanie Anderson,F,1982,Uniform,Beige,XL,Sports,4,55,03/31/2021,2
35986207,Nicole Garcia,2,Darrell Smith,M,2007,Hoodie,Navy,XL,Tops,7,40,12/25/,8
20125999,Nicole Harrington,2,John Powell,F,2003,Socks,Gray,XL,Sports,4,8,03/06/,8
91634698,Richard Patel,3,Travis Stewart,M,1988,Necklace,Blue,XS,Accessories,5,65,10/31/2021,3
17692429,Joseph Brown,2,Ian Sullivan,M,1978,Heels,Red,XS,Footwear,2,65,06/02/,8
09599685,Robin Callahan,1,Robin Peterson,M,2015,Necklace,Yellow,XL,Accessories,2,65,04/29/2020,8
30534783,Nicole Harrington,1,Melinda Baker,M,1982,Jacket,White,XXL,Tops,1,60,08/30/,3
09299895,Joseph Brown,3,Amanda Robinson,F,2011,Hat,Red,XS,Headwear,7,18,08/01/2021,8
36900856,Taylor Flores,3,Marvin Parker,M,1994,Belt,White,XL,Sports,7,25,12/31/,5
70226789,Christopher Wright,3,James Serrano,F,1985,Shirt,Red,XL,Tops,5,25,09/25/,7
07724821,Taylor Flores,3,Shane Henry,M,2015,Watch,White,S,Accessories,8,150,06/22/2021,8
60009033,Christopher Wright,2,Johnathan Molina,F,1996,Swimsuit,Blue,XXL,Sports,5,40,04/30/2020,5
14896674,Anthony Lee,1,Melanie King,M,1991,Sneakers,Beige,S,Footwear,3,75,05/05/2021,2
66558501,William Hughes,1,James Martin,F,2011,Uniform,White,S,Sports,4,55,12/31/2020,8
19948927,Joseph Brown,3,Bruce Castro,M,2005,Skirt,Navy,XXL,Bottoms,3,30,02/21/,8
15789492,Christine Richardson,3,Pamela Watts,M,1999,Heels,Beige,L,Footwear,2,65,10/31/,7
27174618,Taylor Flores,1,Joshua Jones,M,1992,Watch,Beige,M,Accessories,4,150,07/26/,7
72574978,Nicole Harrington,1,Lisa Griffin,M,1969,Slippers,White,L,Footwear,3,15,02/31/,2
57325091,Christine Richardson,2,Christopher Owens,F,1974,Uniform,Blue,S,Sports,6,55,11/30/2020,4
06547421,Richard Patel,1,Rebecca Carter,F,2011,Helmet,Yellow,XS,Headwear,4,50,04/30/2020,8
36057438,Joseph Brown,3,Dale King,M,2007,Sunglasses,Red,M,Accessories,6,70,04/10/2021,5
85987959,Taylor Flores,2,Benjamin Hart,F,2013,T-shirt,Yellow,L,Tops,4,15,03/30/,8
73363184,Joseph Brown,1,Robert Sims,F,1965,Slippers,Green,L,Footwear,4,15,11/30/2020,3
35504327,Nicole Garcia,1,Amanda Garcia,M,2003,Sandals,Green,S,Footwear,4,30,03/17/2020,2
49317302,William Hughes,2,Carrie Scott,F,1968,Skirt,Blue,XXXL,Bottoms,8,30,09/30/,8
72878909,Christopher Wright,1,April Williams MD,F,2002,Pants,Gray,M,Bottoms,1,45,12/02/2020,3
01372928,Christopher Wright,3,Adam Merritt,F,2006,Ring,Beige,XXL,Accessories,3,40,06/30/2020,5
96676033,Nicole Harrington,1,Eric Malone,M,1997,Sunglasses,Red,S,Accessories,3,70,10/06/2021,8
33324330,Richard Patel,2,Heather Flores,M,2013,Leggings,Blue,XXL,Bottoms,8,20,10/30/2020,8
10528113,Christopher Wright,1,Erin Miller,M,2000,Coat,Black,XXXL,Tops,2,80,12/19/2021,4
42015539,Taylor Flores,3,Jesse Cardenas,M,2012,Swimsuit,White,M,Sports,1,40,08/17/2020,4
04603228,Robin Callahan,3,Courtney Mendoza,F,1967,Scarf,Beige,L,Headwear,2,20,11/17/2021,8
91975047,Richard Patel,2,David Nichols,M,1999,Pants,Green,L,Bottoms,2,45,04/02/2021,3
53378055,Christine Richardson,1,Andrew Howell,F,2007,Uniform,White,S,Sports,3,55,02/30/,7
66034338,William Hughes,3,Daniel Graves,F,2012,Shorts,Red,L,Bottoms,5,25,12/03/,5
61705011,Taylor Flores,1,Christina Thompson,M,1997,Earrings,Navy,XXL,Accessories,1,35,07/30/2020,7
61830594,Taylor Flores,1,Dawn Chavez,F,2003,Skirt,Navy,XXL,Bottoms,3,30,11/08/,4
14509448,Nicole Harrington,2,Emily Mcintosh,M,1967,Slippers,Gray,M,Footwear,3,15,05/30/,7
17965441,Taylor Flores,3,Travis Klein,M,1960,Shorts,Black,L,Bottoms,3,25,11/08/2020,3
14423987,Nicole Garcia,1,Brandi Coleman,M,1975,Pants,Red,XXXL,Bottoms,8,45,06/10/2021,3
17580548,Nicole Garcia,2,Tyrone Hayes,M,2001,Jeans,Blue,M,Bottoms,5,50,11/15/2021,6
05381765,Christopher Wright,1,Peter Thompson,M,2004,Sunglasses,Blue,XXXL,Accessories,8,70,12/04/,3
03259882,Taylor Flores,2,Kristen Johnson,F,1970,Bracelet,Beige,L,Accessories,7,45,09/30/,7
32254756,Nicole Garcia,2,Erica Willis,M,1978,Heels,Black,L,Footwear,2,65,08/31/2021,2
45746893,Taylor Flores,2,Margaret Cunningham,F,1987,Helmet,Blue,M,Headwear,5,50,10/04/2020,6
