invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
28419964,Casey Ortiz,1,Mr. James Johnson,F,1973,Necklace,Navy,L,Accessories,8,65,05/30/2025,7
53658653,Jeremy Cook,6,Cynthia Griffin,F,2008,Hat,Yellow,M,Headwear,1,18,04/31/2026,7
93775489,John Mendez,9,Crystal Johnson,F,2014,Swimsuit,Yellow,XL,Sports,2,40,10/31/2025,2
20688174,Mark Richardson,4,Kimberly Scott,F,1982,Boots,Beige,S,Footwear,1,90,10/08/2026,3
71308654,Nicole Garcia,4,Angel Daniels,M,2003,Jacket,Gray,XL,Tops,4,60,11/30/2024,6
72306414,Kyle Smith,9,Susan Hampton,F,1961,Uniform,Black,L,Sports,8,55,07/17/2026,3
22184641,Mary Baker,3,Brenda Davis,F,1967,Bracelet,Blue,L,Accessories,7,45,11/31/2025,3
68358742,Mr. Ricardo Holland,8,Kimberly Eaton,M,1977,Helmet,Red,S,Headwear,5,50,12/02/2024,5
26666910,Mark Richardson,5,Amy Lynch,M,2006,Scarf,Green,XXXL,Headwear,2,20,02/17/2025,2
71524261,Mary Baker,4,Lindsey Mckinney,F,1993,Jeans,Blue,XS,Bottoms,8,50,10/27/2026,4
45325074,Gregory Wheeler,3,Michael Webb,M,2015,Skirt,Navy,L,Bottoms,4,30,11/30/2025,7
68350753,Jonathon King,3,Elizabeth Davis,F,2012,Coat,Yellow,XXXL,Tops,6,80,08/31/2026,4
98552650,Jonathon King,4,Vicki Ortiz,M,2012,Slippers,Blue,XXL,Footwear,3,15,12/31/2025,4
11050231,Stephanie Martinez,8,Max Thomas,F,2013,Belt,Beige,M,Sports,4,25,02/17/2024,2
80173537,Melissa Thomas,3,Kristi Copeland,F,1999,Uniform,Gray,XL,Sports,1,55,10/09/2025,6
42442283,Casey Ortiz,7,Briana Taylor,M,2004,Boots,Blue,XL,Footwear,2,90,02/18/2026,6
19872787,Dawn Vaughan,4,Diana Bennett,M,1996,Leggings,Gray,XL,Bottoms,3,20,10/25/2024,4
08356834,Carrie Smith,1,Leslie Foster,F,2010,Cap,Yellow,M,Headwear,7,12,11/04/2024,8
06889580,Katelyn Wilkins,6,Melissa Parks,F,1996,Skirt,Beige,XS,Bottoms,6,30,07/31/2026,3
25374695,Martin Johnson,8,Mercedes Thornton,F,1963,Shirt,Blue,XS,Tops,1,25,05/25/2026,6
63389135,Anna Thomas,6,Nicole Cox,F,2015,T-shirt,Green,XS,Tops,7,15,02/15/2025,2
00544452,Nicole Garcia,6,Rachel Wright,F,2008,Ring,Beige,XS,Accessories,2,40,10/12/2025,7
88984263,Susan Rivera,1,Dustin Miller,M,1995,Swimsuit,Red,M,Sports,4,40,10/19/2024,2
00169871,Cynthia Bradshaw,1,Jesus Wright,F,2004,Trousers,Black,XXXL,Bottoms,7,40,03/23/2025,7
13420929,Robin Callahan,3,David Woods,M,1986,Trousers,Green,M,Bottoms,8,40,03/05/2024,3
74509826,Jeremy Cook,6,Deborah Decker,M,2011,Heels,Beige,S,Footwear,4,65,01/30/2024,8
52669908,Linda Terrell,3,Andrew Yang,F,1992,Socks,Black,XS,Sports,6,8,09/17/2026,8
00468570,Katelyn Wilkins,1,Crystal Lucas,F,1990,Earrings,Yellow,XXL,Accessories,8,35,07/30/2026,7
52278389,Randall Sims,7,Christina Rivas,M,1984,Jeans,Red,L,Bottoms,8,50,03/31/2025,3
16567858,Melissa Thomas,3,Claudia Parker,F,2014,Hoodie,Navy,M,Tops,6,40,01/31/2025,7
02165283,Anthony Lee,3,Nathan Vazquez,F,1964,Hat,Red,M,Headwear,5,18,11/09/2026,2
08660018,James Quinn,6,Joanne Espinoza,F,1960,Ring,Black,XL,Accessories,5,40,11/31/2026,6
40412435,Marcus Guzman,9,Brian Cervantes,F,1967,Sandals,Blue,XXXL,Footwear,7,30,10/31/2026,4
57278873,Martin Johnson,3,Alicia Moore,F,1976,Earrings,Green,M,Accessories,5,35,10/31/2024,7
56476893,Cynthia Sanchez,4,Jesse Nelson,F,1987,Pants,Green,XS,Bottoms,3,45,12/24/2024,2
60996258,Stephanie Martinez,5,Katherine Ray,F,2012,Loafers,Red,L,Footwear,1,55,12/15/2024,7
