invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
05189235,Jeremy Cook,3,Jimmy Williams,F,1962,Trousers,Beige,L,Bottoms,8,40,06/08/2026,8
70961979,Dawn Vaughan,1,Charles Collins,F,2010,Watch,White,L,Accessories,6,150,04/15/2024,4
97967651,Gregory Wheeler,4,Mark Pratt,F,2006,Boots,Green,XS,Footwear,4,90,04/07/2025,6
75371634,Mark Richardson,3,Whitney Stewart,F,2001,Scarf,Gray,XS,Headwear,5,20,11/31/2024,6
93212805,Randall Sims,4,John Anderson,M,1983,Belt,Blue,XXL,Sports,5,25,05/30/2024,7
39811354,Jonathon King,5,Charles Hughes,M,2008,Socks,White,M,Sports,1,8,01/07/2024,6
73142953,Christine Richardson,7,Jeremy Obrien,M,2010,Beanie,Beige,XXXL,Headwear,1,10,11/17/2024,8
24935602,Richard Johnson DVM,4,Kimberly Martin,M,1973,Shorts,Black,M,Bottoms,1,25,11/15/2025,2
42718652,Katelyn Wilkins,9,Alec Evans,F,2013,Shirt,White,L,Tops,1,25,11/29/2025,4
49259014,Jonathon King,3,Samantha Williams,M,1995,Earrings,Yellow,XL,Accessories,2,35,08/31/2025,2
43050287,Anthony Lee,8,Andres Salazar,M,2004,Belt,Red,XL,Sports,6,25,06/04/2025,2
43579061,Susan Werner,5,Kyle Mathis,F,2001,Jacket,Blue,XXL,Tops,6,60,05/31/2025,8
31872399,Susan Rivera,9,Nicholas Hardin,F,1995,T-shirt,Navy,XXL,Tops,2,15,04/30/2025,7
37245338,Anthony Lee,6,Louis Hall,F,1968,Tracksuit,Green,XS,Sports,7,60,02/15/2024,3
44017592,Kyle Smith,7,Sydney Gonzalez,M,1974,Pants,Red,XXL,Bottoms,3,45,12/31/2025,8
23457900,Anthony Lee,9,Alexa Barnes,F,1969,Slippers,White,XL,Footwear,4,15,01/31/2026,8
58226864,Carrie Smith,6,John Taylor,M,1976,Jeans,Gray,S,Bottoms,1,50,01/30/2025,2
38543951,Mary Baker,8,Jennifer Thomas,M,1981,Belt,Red,XXXL,Sports,6,25,04/31/2025,6
49197983,Christopher Wright,5,Mark Mckenzie,M,1983,Tie,Navy,M,Sports,5,20,11/02/2026,5
71296227,Christopher Wright,6,Tonya Taylor,M,2013,Jeans,Red,XXXL,Bottoms,8,50,09/30/2025,3
53323562,Amy Fisher,7,John Morales,M,1973,Jeans,White,XL,Bottoms,6,50,11/31/2026,8
36105654,Gregory Wheeler,8,Joshua Guzman,F,1996,Tie,Blue,M,Sports,1,20,11/21/2026,7
61696007,Marcus Guzman,2,George Cruz,M,2015,Earrings,Red,XS,Accessories,6,35,04/30/2024,3
47362174,Amy Fisher,4,Amy Obrien,F,2009,Watch,Red,L,Accessories,7,150,06/30/2026,6
54435436,Ronald Johnson,5,Michael Mitchell,F,2010,Coat,Blue,S,Tops,6,80,11/30/2025,7
13896850,Joseph Brown,4,Megan Mason,M,1961,Slippers,Gray,XXXL,Footwear,2,15,11/06/2026,3
81480058,Carrie Smith,9,Joe Taylor,F,2003,Jacket,Black,XXXL,Tops,8,60,10/31/2026,3
40465612,Nicole Harrington,2,Jennifer Cole,F,2010,Hat,White,XL,Headwear,8,18,10/30/2024,7
51798080,Hayden Henry,1,Isabel Johnson,F,2005,Slippers,Green,L,Footwear,3,15,12/31/2024,6
42664524,Christopher Wright,5,Teresa Lee,M,1963,Hoodie,Beige,XS,Tops,3,40,08/01/2025,3
61306596,Gregory Wheeler,1,Taylor Lopez,M,1989,Uniform,Green,XXXL,Sports,4,55,03/28/2026,8
70404265,Anna Thomas,1,Curtis Mcdonald,M,2013,Hoodie,White,L,Tops,2,40,11/30/2026,6
78273617,Christopher Cook,7,Samuel Wolf,F,1979,Watch,Green,S,Accessories,7,150,04/30/2026,3
87802547,Ronald Johnson,1,Jeffrey Johnson Jr.,F,2001,Watch,Navy,XL,Accessories,4,150,02/16/2024,2
29165928,Ronald Johnson,5,Julie Wilson,F,1985,Socks,White,XS,Sports,8,8,12/30/2026,4
88477974,Mary King,2,Michelle Duran,M,1973,Scarf,White,L,Headwear,6,20,09/02/2024,7
73805429,Katelyn Wilkins,9,Deborah Smith,F,2001,Tracksuit,Gray,XXL,Sports,4,60,02/03/2026,5
27203445,Mary Baker,8,Meghan Mcbride,F,1964,Jacket,Blue,XL,Tops,1,60,11/17/2024,8
63431652,Amy Fisher,4,Timothy Fuller,F,2006,Pants,Yellow,XXL,Bottoms,2,45,02/30/2025,7
36643273,Christine Richardson,9,Bradley Hernandez,M,1995,Jeans,Black,XS,Bottoms,2,50,01/18/2026,6
