invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
45951255,Nicole Garcia,2,Catherine Bailey,M,2003,Sneakers,Red,XS,Footwear,6,75,11/30/2020,2
65661822,Taylor Flores,1,Sharon Walker DDS,F,1992,Pants,Gray,XXL,Bottoms,4,45,10/27/2021,4
23593303,Christine Richardson,2,Patrick Jennings,F,2013,Sunglasses,Red,XXXL,Accessories,5,70,12/31/2020,6
20574093,Nicole Harrington,2,Jose Sherman,F,1995,Hoodie,Black,M,Tops,8,40,05/31/,4
04345090,Christine Richardson,3,Lindsey Carr,F,2002,Sweater,White,XS,Tops,7,35,10/31/2021,7
93931112,Joseph Brown,2,George Long,F,2003,Sweater,White,M,Tops,8,35,12/30/2021,8
17142399,Joseph Brown,3,David Irwin,M,1985,Sunglasses,Beige,S,Accessories,4,70,11/30/,7
40829356,Robin Callahan,3,Devin Thomas,F,2005,Earrings,Blue,L,Accessories,6,35,02/05/2020,5
99683477,Christopher Wright,3,Anthony Blake,M,1964,Tracksuit,Green,XXL,Sports,3,60,04/30/2020,4
19890293,Joseph Brown,2,Shawn Clark,M,1999,Heels,Red,XL,Footwear,2,65,08/25/,5
24175641,Robin Callahan,1,Melanie Fox,F,1962,Beanie,Black,M,Headwear,2,10,10/09/2020,6
49443947,Robin Callahan,2,Matthew Lewis,M,2008,Boots,Blue,XS,Footwear,7,90,04/31/2020,5
71752531,William Hughes,1,Wendy Jones,F,2015,Sneakers,Navy,XXXL,Footwear,1,75,07/08/2021,6
75300291,Taylor Flores,2,Walter Walker,M,1976,Jeans,Black,S,Bottoms,5,50,12/30/2020,3
35496595,Christopher Wright,2,Mr. Gregory Lee,F,2011,Helmet,Black,XXXL,Headwear,8,50,10/30/2020,2
88015590,Robin Callahan,1,Brandon Wong,F,1988,Belt,White,XXXL,Sports,8,25,10/29/,8
68354486,Nicole Harrington,3,Jonathan Morales,M,2007,Sandals,Yellow,XXXL,Footwear,8,30,11/30/2021,6
15640107,Taylor Flores,2,Mr. Jay Schneider,F,2012,Coat,Blue,S,Tops,6,80,06/02/2021,4
84761417,Christine Richardson,2,Justin Mann PhD,F,1960,Jacket,Black,S,Tops,7,60,03/30/2020,3
00382127,Anthony Lee,1,Angela Parker,F,2005,Slippers,Beige,XL,Footwear,5,15,12/31/2021,8
68855218,Anthony Lee,1,Jorge Perry,F,1971,Hat,Navy,M,Headwear,6,18,09/30/2021,6
62913007,Nicole Garcia,2,Susan Brown,M,1983,Leggings,Black,XXXL,Bottoms,7,20,08/30/2020,2
74241809,William Hughes,1,Jay Maxwell,F,1994,Jeans,Yellow,XXL,Bottoms,7,50,11/31/2021,7
08899151,Taylor Flores,3,Laura Bernard,M,1967,Cap,White,S,Headwear,5,12,11/11/2021,5
67288286,Christine Richardson,3,Gregory Walton,M,2013,Necklace,Blue,S,Accessories,7,65,05/31/2020,7
21243549,Christopher Wright,2,Kyle Kim,M,2007,Loafers,Black,XXL,Footwear,7,55,01/02/,2
00542594,William Hughes,3,James Reilly,F,1997,Coat,Gray,XXXL,Tops,6,80,01/06/2020,6
20240924,Richard Patel,2,Max Evans,M,2001,Hoodie,Yellow,L,Tops,1,40,02/30/,6
59815700,Joseph Brown,1,Sandra Ford,M,2011,Sweater,Beige,XXXL,Tops,6,35,07/08/,6
46954191,Joseph Brown,1,Laurie Rivera,F,2006,Hat,Red,M,Headwear,3,18,10/30/2020,8
20608420,Christine Richardson,2,Denise Spence,M,1987,Sweater,Navy,XXXL,Tops,2,35,02/30/,2
12218681,Robin Callahan,2,Linda Morris MD,M,1975,Socks,Navy,S,Sports,8,8,11/30/2020,4
56150440,Nicole Harrington,1,Daniel Mckee,M,2015,Cap,White,L,Headwear,4,12,11/09/2021,3
76215381,Nicole Harrington,1,Brittany Williams DVM,F,2013,Hood,Yellow,L,Headwear,1,25,12/30/2021,6
07527025,Richard Patel,1,Katie Butler,M,1989,Slippers,Navy,XS,Footwear,3,15,10/25/2021,5
18419456,Anthony Lee,1,Helen Fowler,M,1983,Sweater,White,L,Tops,3,35,04/17/,5
84076419,Anthony Lee,1,Mr. Robert Tyler,F,1966,Hood,Navy,XXL,Headwear,8,25,02/30/,3
70490473,William Hughes,2,Paula Bryant,F,2011,Swimsuit,Yellow,XL,Sports,2,40,04/07/,2
25723964,Anthony Lee,1,Adam Smith,M,1990,Tracksuit,Black,XL,Sports,6,60,12/16/2021,3
90716331,Joseph Brown,1,Terry Smith,F,1980,Skirt,Green,L,Bottoms,6,30,04/27/2020,4
79828827,Nicole Garcia,1,Gary Rodriguez,M,1972,Belt,Yellow,XXXL,Sports,7,25,03/16/,4
29755317,Christine Richardson,2,Jonathan Riley,F,1986,Skirt,Beige,S,Bottoms,7,30,02/04/2020,6
66184253,Robin Callahan,1,Michelle Reed,M,2015,Swimsuit,Black,XXXL,Sports,4,40,11/09/2021,3
17482426,Nicole Harrington,2,Gabriel Curry DVM,F,1979,Earrings,Blue,L,Accessories,6,35,08/30/,3
20382089,Joseph Brown,2,Shannon Marquez,M,2014,Leggings,Blue,L,Bottoms,8,20,06/30/2021,3
26256593,Joseph Brown,3,Dean Moore,F,2010,Sandals,Black,L,Footwear,7,30,07/30/2021,6
71398657,Robin Callahan,2,Joe Ponce,F,1961,Hat,Navy,XL,Headwear,3,18,11/03/2021,7
85453483,Nicole Garcia,2,Adam Barker,M,2000,Watch,White,S,Accessories,3,150,06/31/2020,8
61039104,Anthony Lee,1,Alexandra Gilbert,M,2015,Trousers,Red,XL,Bottoms,2,40,10/03/2020,3
73240441,Christine Richardson,1,Nicole Glover,M,1961,Jeans,Black,XXXL,Bottoms,1,50,03/30/2020,4
84346270,Robin Callahan,1,Pamela Martin,F,2003,Trousers,Red,XS,Bottoms,6,40,09/26/2021,3
07787710,Nicole Garcia,3,Amber Martinez,M,1989,Watch,White,XS,Accessories,7,150,10/08/2020,3
75261691,Christine Richardson,3,Anita Thomas,F,1981,Heels,Yellow,L,Footwear,8,65,11/01/2021,4
25714959,Taylor Flores,2,Mary Wright,F,2014,Slippers,Beige,L,Footwear,6,15,12/30/2021,8
43696663,William Hughes,3,Timothy Wright,M,2014,Loafers,Yellow,L,Footwear,3,55,11/30/2020,7
05130804,Joseph Brown,1,Danielle Gomez,M,2006,Hoodie,Black,M,Tops,4,40,02/28/2021,5
06785635,Christopher Wright,3,Jason Kim,M,1967,Shorts,Blue,M,Bottoms,2,25,12/14/2020,2
94577044,Richard Patel,3,Nicole Proctor,M,1982,Skirt,Gray,S,Bottoms,1,30,09/30/2020,5
99320536,Nicole Harrington,3,Anthony Blake,M,2010,Necklace,Blue,S,Accessories,7,65,03/30/2021,7
31850388,Anthony Lee,2,Aaron Blake,M,2001,Pants,Gray,XL,Bottoms,3,45,05/28/2021,5
87504183,Robin Callahan,2,Rebecca Bryant,F,2011,Boots,Yellow,XXL,Footwear,5,90,10/05/2020,3
15411575,Nicole Garcia,3,Julie Lee,F,1962,Helmet,Red,L,Headwear,7,50,08/31/2020,7
39279661,Robin Callahan,1,Shannon Alvarez,M,2001,Loafers,Red,L,Footwear,2,55,05/31/,3
43672845,Anthony Lee,2,Theresa Morgan,M,1982,Earrings,Gray,S,Accessories,7,35,09/31/,4
53744868,Anthony Lee,3,Steve Jimenez,F,2015,Loafers,Beige,M,Footwear,2,55,11/17/2021,3
78956963,Christopher Wright,2,Christina Johnson,F,2012,Sweater,White,XL,Tops,1,35,10/30/,3
70905996,Nicole Harrington,1,Daniel Lamb,M,1989,Swimsuit,Yellow,XS,Sports,5,40,07/31/,6
85476696,Richard Patel,2,Rebecca Davis,F,1996,Jacket,Gray,L,Tops,8,60,09/31/2021,5
70773123,Nicole Garcia,1,Jordan Bartlett,M,2006,Belt,Yellow,S,Sports,6,25,02/30/2021,7
08633029,Anthony Lee,1,Amanda Hernandez,F,2013,Sandals,Gray,S,Footwear,7,30,11/02/2021,5
48341925,Richard Patel,3,Kelly Palmer,F,1969,Helmet,Navy,L,Headwear,2,50,09/30/,8
87432280,Taylor Flores,2,Mr. Steven Smith,M,2000,Sweater,Beige,XL,Tops,1,35,02/30/2021,4
69506526,Richard Patel,1,Michael Crawford,M,2004,Socks,Yellow,L,Sports,7,8,01/06/,5
73969611,Nicole Harrington,3,Rachel Weeks,M,2015,Shorts,Blue,XS,Bottoms,3,25,04/30/2021,7
54473456,Christopher Wright,2,William Duffy,F,1986,Heels,Navy,XL,Footwear,2,65,02/30/,5
57179797,Richard Patel,2,Todd Hoffman,F,1961,Earrings,Red,XL,Accessories,1,35,10/30/,4
31134493,Nicole Harrington,2,Jacqueline Rhodes,M,1992,Necklace,Black,S,Accessories,7,65,12/31/2021,6
24481990,Robin Callahan,3,Ryan Buckley,M,1995,Sneakers,Black,S,Footwear,6,75,01/22/2020,5
12151701,Richard Patel,3,Morgan Adams,F,2009,Socks,Red,XXXL,Sports,2,8,12/03/2021,5
33515897,Christine Richardson,2,Krista Allen,F,1987,Helmet,Red,XXXL,Headwear,4,50,08/06/2021,4
