invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
77932288,Anna Thomas,7,Chase Ford,M,1980,Jacket,Navy,XXXL,Tops,4,60,07/16/2026,6
51473585,Joseph Brown,4,Karen Ray,M,1975,Skirt,Black,XL,Bottoms,4,30,11/31/2026,7
76487976,Amy Burke,5,Miranda Garcia,M,1989,Hoodie,Black,XL,Tops,6,40,09/31/2025,4
93655212,Jonathon King,8,Jonathan Anderson,F,1980,Heels,Yellow,XS,Footwear,6,65,04/31/2025,4
05588945,Robin Callahan,7,Michael Perez,F,2003,Swimsuit,Yellow,M,Sports,8,40,06/14/2026,7
55314356,Taylor Flores,4,Kayla Hernandez,M,1992,Jeans,Black,L,Bottoms,6,50,01/31/2026,8
26355838,Anna Thomas,1,Ashley Dunn,F,1968,Jeans,Yellow,XS,Bottoms,5,50,08/31/2026,8
59422186,Anna Thomas,7,Danny Bautista,M,1975,Hood,Navy,XXXL,Headwear,1,25,11/30/2026,7
79872373,Amy Burke,6,Joseph Mccarthy,M,1967,Pants,Green,XS,Bottoms,2,45,11/31/2026,7
84507292,John Mendez,6,Robert Greer,M,2006,Uniform,Navy,XXL,Sports,1,55,02/29/2024,6
91000099,John Mendez,9,Steven Young,F,2000,Necklace,Beige,XL,Accessories,4,65,09/20/2024,6
22558773,Anthony Lee,5,Tami Wallace,M,2015,Hoodie,Blue,S,Tops,3,40,11/30/2026,7
03731050,Nicole Harrington,3,Kevin Pearson,F,2006,Helmet,Red,S,Headwear,4,50,10/27/2026,2
05904491,Melissa Thomas,4,James Sandoval,M,1984,Coat,Red,S,Tops,1,80,12/30/2026,3
01360484,Carrie Smith,7,Jenna Gonzalez,F,2013,Tracksuit,Red,L,Sports,3,60,06/09/2024,3
56808746,Carrie Smith,8,Cheryl Johnson,F,2009,Necklace,White,XL,Accessories,7,65,11/20/2024,5
70880912,Robin Callahan,6,Brian Curry,F,1986,Loafers,Black,S,Footwear,5,55,07/04/2025,5
03963244,Martin Johnson,8,Caleb Anderson,F,1975,Sandals,White,XL,Footwear,4,30,12/09/2025,5
52606256,Amy Fisher,6,Joseph Allen,M,2001,Shirt,Red,XXXL,Tops,3,25,11/31/2026,5
98320844,Stephanie Martinez,9,Robert Elliott,F,2009,Socks,Blue,XXL,Sports,6,8,09/06/2024,3
52297413,Jeremy Cook,8,Stephanie Snyder,M,1992,Helmet,Gray,L,Headwear,7,50,12/06/2025,8
27516500,Richard Patel,1,Cindy Bennett,M,2010,Necklace,Yellow,XXL,Accessories,1,65,01/27/2024,7
28256273,Nicole Garcia,9,Anne Bright,F,2005,Skirt,Red,XXXL,Bottoms,2,30,02/31/2025,5
60994415,Susan Rivera,8,Dawn Wright,F,1969,Sunglasses,White,S,Accessories,7,70,10/31/2024,3
00739471,James Quinn,8,Marcia Jones,F,2012,Hat,Black,XXL,Headwear,3,18,11/30/2026,7
50353492,Martin Johnson,3,Miguel Roy,F,1975,Shirt,Beige,XXL,Tops,6,25,08/30/2024,3
43373478,Linda Terrell,2,Curtis Lawrence,F,1986,Boots,Navy,L,Footwear,2,90,07/31/2026,6
29472026,Joseph Brown,2,Jennifer Wright,M,2006,Ring,Black,XXXL,Accessories,7,40,04/30/2024,3
59968309,Mary Baker,5,Ian Cisneros,F,1990,Scarf,Green,XL,Headwear,2,20,10/28/2024,4
