invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
83385600,Susan Werner,2,Krystal Norman,M,1978,Shirt,Blue,L,Tops,5,25,12/30/2024,2
75166624,Robin Callahan,2,Andrew Clark,M,1980,Helmet,Black,M,Headwear,1,50,04/01/2023,5
57247264,Melissa Thomas,1,Alexander Herman,M,1976,Sweater,Blue,XS,Tops,2,35,02/17/2024,3
57443314,Hayden Henry,3,Ms. Sharon Hanson DVM,M,2005,Earrings,Navy,L,Accessories,3,35,12/07/2024,2
52851943,Amy Fisher,2,Whitney Larsen,F,2014,Hood,Black,XXL,Headwear,8,25,09/31/2022,8
32158986,Amy Burke,1,Jacob Sherman,M,2011,Boots,Black,XL,Footwear,3,90,12/30/2022,4
73112741,Joseph Brown,2,Cheryl Becker,F,1987,Tie,Green,XS,Sports,5,20,06/02/2022,2
06014664,Mark Cummings,3,Joshua Riley,M,1976,Tracksuit,White,M,Sports,5,60,10/15/2022,2
59935614,Amy Burke,4,Tonya Owens,M,1998,Pants,Green,XL,Bottoms,7,45,05/30/2022,5
59128588,Taylor Flores,1,David Vasquez,F,1962,Earrings,Gray,L,Accessories,7,35,10/13/2023,8
09289538,Richard Patel,4,Heather Ramsey,F,2009,Watch,Blue,XL,Accessories,7,150,01/09/2022,5
19094407,Christopher Wright,1,Brianna Powell,F,1996,Sweater,Red,XS,Tops,2,35,09/31/2024,3
46334655,Martin Johnson,1,Elizabeth Taylor,M,1995,Tie,Gray,S,Sports,6,20,05/07/2023,3
44447896,William Hughes,4,Michael Gray,F,1991,Watch,Yellow,XXXL,Accessories,7,150,10/29/2024,4
75836850,Anthony Lee,2,Maria Avery,M,2014,Belt,Red,L,Sports,6,25,10/30/2022,6
02060266,William Hughes,5,Joseph Bass,M,1964,Sneakers,Gray,L,Footwear,4,75,08/28/2024,4
04149337,Richard Patel,2,Joshua Jones,F,2014,Hood,Blue,XS,Headwear,8,25,04/27/2023,3
96277731,Susan Rivera,3,Mary Wilson,M,2000,Loafers,Black,XS,Footwear,1,55,06/31/2022,2
99554330,Amy Fisher,4,Tiffany Riley,F,1999,Beanie,White,M,Headwear,4,10,11/24/2022,6
97262238,Robin Callahan,1,Sandra Schneider,M,1987,Ring,Red,XS,Accessories,2,40,12/30/2022,2
54356436,Mark Cummings,3,Mary Mitchell,M,2005,Hat,White,L,Headwear,5,18,08/27/2022,7
99914453,Richard Patel,2,Christopher Payne,F,2015,Tie,Green,XL,Sports,6,20,08/31/2022,7
67802486,Jeremy Cook,4,Krista Gill,M,1964,Beanie,Red,XXL,Headwear,7,10,12/31/2022,3
10120439,Martin Johnson,1,Kimberly Martin,M,1999,Tracksuit,Red,XXXL,Sports,7,60,03/31/2023,3
93848689,Nicole Garcia,1,Teresa Thompson,M,2008,Hat,Green,M,Headwear,8,18,10/30/2023,5
79821601,William Hughes,1,Peter Bennett,F,1979,Socks,Black,XXL,Sports,8,8,03/27/2024,7
46305710,Stephanie Martinez,4,Donna Atkins,F,1983,Scarf,Yellow,XXXL,Headwear,6,20,10/18/2022,5
20341393,Christopher Cook,2,Julie Scott,M,2000,Leggings,Green,L,Bottoms,8,20,07/31/2022,6
94791380,Robin Callahan,3,Jill Fields,F,2000,Sunglasses,Red,S,Accessories,8,70,12/16/2022,5
75787333,Robin Callahan,2,Scott Gordon,M,2010,Tracksuit,Red,XS,Sports,2,60,10/20/2023,5
79085135,Taylor Flores,1,Joseph Martinez,F,2002,Leggings,Gray,XL,Bottoms,4,20,12/25/2023,5
50126311,Christopher Wright,1,Kevin White,F,2012,Swimsuit,White,S,Sports,6,40,11/15/2023,7
38560780,Cynthia Bradshaw,4,Keith Jones,F,2005,Tie,Red,M,Sports,1,20,01/30/2023,7
44786470,Christine Richardson,3,Colleen Barrett,F,2006,Slippers,Black,XS,Footwear,6,15,02/29/2023,3
97761663,Michael Mendoza,3,Carol Benjamin,F,1973,Hoodie,Black,XS,Tops,7,40,12/04/2023,5
85534393,Robin Callahan,2,Jacob Wright,M,1970,Hoodie,Green,XS,Tops,2,40,09/07/2023,3
80307848,Richard Patel,2,Denise Roth,F,1976,Pants,Blue,L,Bottoms,5,45,12/27/2022,5
38130019,Gregory Wheeler,1,Carlos Doyle,M,1991,Hat,Navy,L,Headwear,1,18,11/04/2023,4
37035554,Michael Mendoza,1,Robert Jones,F,1995,Jeans,Black,XXL,Bottoms,7,50,12/30/2022,5
43295788,Amy Fisher,1,Elizabeth Moyer,M,1966,Hat,White,XXXL,Headwear,1,18,04/30/2024,3
79781579,Cynthia Bradshaw,3,Kerri Evans,M,2014,Necklace,Beige,XXXL,Accessories,6,65,11/30/2023,2
05911854,Marcus Guzman,1,Christina West,M,2009,Hat,Green,XXXL,Headwear,1,18,10/30/2023,8
12374224,Christopher Wright,3,Dylan Bentley,F,1991,Leggings,Beige,XXL,Bottoms,8,20,11/31/2024,8
49268956,Richard Patel,4,Stephanie Butler,F,2010,Pants,Green,M,Bottoms,7,45,10/31/2023,6
