invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
37140869,Mary Baker,9,Casey Williams,F,2006,Trousers,Black,XL,Bottoms,2,40,03/30/2026,5
75833249,Linda Terrell,7,Crystal Castillo,M,2012,Tracksuit,Navy,XXL,Sports,1,60,12/30/2026,7
29572076,Christine Richardson,8,Sarah Moore,M,1968,Jeans,Green,XL,Bottoms,7,50,09/27/2024,7
41514065,Amy Fisher,4,Mary Ford,M,1995,Necklace,White,XXXL,Accessories,8,65,10/25/2024,2
08820921,Randall Sims,8,Dylan Woods,M,2012,Hoodie,Yellow,M,Tops,1,40,07/06/2026,8
91172012,John Mendez,5,Rita Booker,F,1995,Earrings,Navy,XS,Accessories,2,35,04/30/2026,5
08334576,Linda Terrell,5,Nicole Taylor,M,2006,Cap,Blue,S,Headwear,3,12,02/11/2024,2
83819922,Rebecca Blackburn,7,Amanda Johnson,F,2006,Tie,Green,S,Sports,5,20,01/04/2024,5
38819600,Jeremy Cook,7,Stephen Johnson,F,2010,Trousers,Navy,XXXL,Bottoms,4,40,08/30/2024,8
19744930,Randall Sims,9,John Maxwell,F,2010,Slippers,Beige,S,Footwear,8,15,06/30/2024,8
82924701,Amy Burke,9,Todd Burton,F,2002,Jacket,Gray,XS,Tops,4,60,10/02/2025,3
88424446,Michael Mendoza,8,Kenneth Johnson,M,1960,Shorts,Navy,S,Bottoms,8,25,10/03/2026,2
68787323,Taylor Flores,6,Brian Stevenson,M,1977,Sneakers,White,S,Footwear,5,75,11/31/2024,5
76731485,Hayden Henry,4,Laura Rios,F,1978,Tracksuit,Beige,XXL,Sports,1,60,01/30/2026,4
93790302,Mark Cummings,2,Susan Obrien,M,1998,Belt,Blue,XXXL,Sports,8,25,08/31/2025,4
73495349,Kyle Smith,9,Melinda Wood,M,2003,Uniform,Green,XL,Sports,5,55,11/30/2025,3
55668755,Nicole Harrington,3,Stephanie Brown,F,1981,Scarf,Navy,M,Headwear,1,20,11/25/2024,8
05641872,Nicole Garcia,1,Sandra Hernandez,M,2014,Earrings,Beige,XS,Accessories,3,35,06/25/2026,3
13195809,Mark Richardson,5,Jeffrey Richardson,M,2010,Scarf,Navy,XXL,Headwear,4,20,02/15/2025,3
16254058,Dawn Vaughan,6,Victoria Knight,M,1983,Boots,Blue,L,Footwear,4,90,12/30/2026,2
57369262,Susan Rivera,9,Amber Smith,M,2012,Trousers,Beige,S,Bottoms,6,40,11/08/2026,7
89817249,Richard Johnson DVM,1,Robert Parker,F,2011,Bracelet,Navy,L,Accessories,2,45,07/03/2025,3
60935921,Casey Ortiz,9,Tammy Black,M,1993,Sweater,Black,M,Tops,1,35,01/30/2025,7
02276039,Gregory Wheeler,1,Jenna Cherry,F,1963,Sunglasses,Red,XL,Accessories,8,70,11/04/2026,2
07367072,John Mendez,8,Mr. Mark Williams Jr.,F,2015,Belt,White,XXXL,Sports,4,25,09/31/2024,2
05776642,Taylor Flores,1,Tamara Harrell,F,1971,Jacket,Red,XXXL,Tops,2,60,08/04/2026,4
32453953,Taylor Flores,4,Joseph Houston,M,1976,Watch,Black,S,Accessories,4,150,02/31/2026,7
35534373,Christopher Cook,5,Jacob Jennings,F,2011,Tie,Red,XS,Sports,1,20,12/28/2024,7
68751743,Susan Werner,4,Robert Jimenez,F,2006,Shirt,Yellow,M,Tops,7,25,03/31/2026,8
28527559,John Mendez,8,Michael Murray,M,1975,Slippers,Gray,XS,Footwear,3,15,11/30/2024,4
28279643,Katelyn Wilkins,4,Timothy Cooper,M,2006,Shorts,Beige,XXL,Bottoms,1,25,12/31/2025,2
79814680,Richard Steele,5,Krystal Boyer,F,2013,Earrings,Beige,XL,Accessories,6,35,03/30/2026,6
99514782,Jeremy Cook,8,Gabriel Wilson,M,2005,Hood,White,XXL,Headwear,8,25,09/31/2024,3
31109703,Robin Callahan,2,Todd Smith,M,1985,T-shirt,Blue,XXXL,Tops,3,15,08/28/2026,5
97973213,Randall Sims,2,Chris Hughes,M,2011,Belt,Red,XXXL,Sports,2,25,11/30/2026,6
29719772,Richard Patel,3,Jordan Castro,M,2015,Slippers,Black,XL,Footwear,1,15,02/02/2024,2
36060476,Richard Johnson DVM,9,Amber Miller,M,2015,Uniform,Black,L,Sports,2,55,02/04/2025,3
35830148,Linda Terrell,8,Sarah Guzman,F,1982,Cap,Navy,M,Headwear,6,12,01/11/2024,3
42130337,Christine Richardson,4,Eileen Perez,F,1997,Tie,Green,XXXL,Sports,8,20,07/31/2024,7
86150629,Marcus Guzman,9,Robert Larson,M,2000,Scarf,Red,XXL,Headwear,5,20,01/31/2025,8
67305157,Randall Sims,4,Anna Graham,M,2001,Heels,Navy,XS,Footwear,4,65,05/30/2025,6
73192343,Gregory Wheeler,4,Julie Dunlap,F,2001,Sweater,Blue,L,Tops,1,35,12/31/2026,4
56824714,Taylor Flores,1,Jasmine Morris,F,1986,Sneakers,White,XL,Footwear,5,75,11/14/2025,5
15490107,Carrie Smith,1,Regina Baxter,F,2008,Earrings,White,XL,Accessories,6,35,11/23/2025,3
09794508,Nicole Harrington,7,John Cook,F,2014,Skirt,Blue,XXXL,Bottoms,6,30,12/26/2024,2
46461153,John Mendez,2,Heather Hall,F,2011,Ring,Yellow,XXXL,Accessories,1,40,07/07/2024,5
63831774,Hayden Henry,3,Lisa Robinson,F,1992,Shorts,Green,XXXL,Bottoms,2,25,05/04/2025,8
78644431,Katelyn Wilkins,1,Alison Salas,M,2012,Cap,Yellow,XS,Headwear,4,12,10/31/2026,7
39176373,Amy Fisher,2,Brenda Adams,M,1993,T-shirt,Blue,XXL,Tops,4,15,10/12/2024,4
82450059,Cynthia Sanchez,5,Robert Gray,M,1970,Uniform,Red,XXL,Sports,5,55,07/30/2026,7
69462812,Dawn Vaughan,6,Timothy Gross,M,1971,Tracksuit,Red,XXL,Sports,4,60,11/19/2025,4
54171596,James Quinn,6,Barbara Abbott,F,1973,Hood,Gray,XXL,Headwear,6,25,11/07/2024,3
21877091,Anna Thomas,5,Matthew Edwards,M,1960,Shorts,Green,L,Bottoms,6,25,11/02/2025,3
58481964,Anna Thomas,2,Jordan Long,M,1981,Swimsuit,Navy,S,Sports,5,40,02/31/2025,7
69896641,Christopher Cook,7,Robyn Anderson,M,1967,Pants,Beige,XS,Bottoms,4,45,01/04/2024,4
94459104,Kyle Smith,7,Alan Tran,M,2005,Scarf,Blue,M,Headwear,4,20,12/29/2025,8
26168349,Dawn Vaughan,2,Tiffany Norris,F,1986,Shorts,Gray,M,Bottoms,7,25,11/30/2025,6
58910422,Amy Burke,4,Melinda Fuller,M,1962,Skirt,Black,XXXL,Bottoms,2,30,12/29/2025,6
14272619,Carrie Smith,4,Kelly Aguirre,M,2009,Heels,Gray,M,Footwear,3,65,01/08/2024,8
15637594,Cynthia Sanchez,1,Mary Blake,M,2014,Socks,Navy,XXL,Sports,1,8,12/31/2024,5
78104391,Randall Sims,5,Felicia Johnson,F,2010,Boots,Blue,XS,Footwear,6,90,06/31/2026,2
78926308,Susan Werner,5,Jennifer Gonzalez,M,1973,Beanie,White,S,Headwear,5,10,01/11/2025,5
60399713,Cynthia Sanchez,6,Amy Clayton,M,2010,Helmet,Gray,XS,Headwear,5,50,12/02/2025,7
77016519,Richard Steele,4,John Briggs,M,1969,Sneakers,Gray,S,Footwear,8,75,11/23/2024,6
24143179,James Quinn,2,Tara Cummings,F,1993,Watch,Gray,M,Accessories,8,150,12/11/2025,3
91921926,Mary Baker,2,Robert Villanueva,M,1979,Heels,Yellow,L,Footwear,8,65,07/31/2025,6
32216163,Jeremy Cook,3,Marissa Campbell,M,2013,Belt,White,L,Sports,4,25,11/21/2026,2
15682739,Cynthia Bradshaw,6,Dr. Brian Hicks MD,F,2005,Socks,Blue,S,Sports,1,8,10/06/2025,6
