invoiceNum,salePerson,distributeChannel,customerName,customerGender,birthYear,productName,productColor,productSize,productCategory,productQty,productUnitPrice,orderDate,shipInterval
58699820,Joseph Brown,1,Tina Schmidt,F,1992,Socks,Beige,XXL,Sports,7,8,07/31/2021,8
34184212,Christine Richardson,2,Rachel Williams,M,2011,Belt,Navy,M,Sports,4,25,11/05/,3
72799005,Nicole Harrington,3,Karina Sexton,F,2013,Socks,Black,XXL,Sports,2,8,09/31/2020,7
97403386,Anthony Lee,1,William Rollins,M,1961,Hat,Green,XS,Headwear,2,18,10/01/2020,6
68502333,Joseph Brown,2,Maurice Anderson,M,2007,Tie,Yellow,XXL,Sports,7,20,04/04/2020,8
43684573,Nicole Harrington,2,Michele Moses,F,1972,Jacket,Black,XXL,Tops,8,60,06/30/2021,3
12637836,Taylor Flores,2,Peggy Brooks,M,2010,Necklace,Gray,S,Accessories,4,65,10/04/2020,2
71342926,William Hughes,3,Austin Bender,M,1964,Trousers,White,M,Bottoms,1,40,03/30/,4
37981576,Nicole Garcia,1,Hayley Best,M,2011,Leggings,Blue,XL,Bottoms,8,20,01/20/,6
31050082,Taylor Flores,1,Madison Jenkins,F,2003,Skirt,White,XXXL,Bottoms,4,30,10/30/2020,5
17598160,Christine Richardson,1,Heather Cooper DVM,F,1978,Helmet,Blue,XXL,Headwear,8,50,02/02/,4
19056918,Christopher Wright,2,Julie Sanchez,M,2012,Pants,Blue,L,Bottoms,1,45,02/01/,2
21342043,Anthony Lee,1,Charles Robles,M,2002,Leggings,Gray,S,Bottoms,7,20,10/31/,3
77641038,Richard Patel,2,Kelly Dillon,M,1971,Hood,Blue,S,Headwear,4,25,02/31/,3
52807416,William Hughes,3,Lori Sanchez,F,2003,Sweater,Beige,L,Tops,3,35,11/30/2020,2
96253720,Nicole Garcia,3,Julia Peck,M,2009,Hood,Blue,M,Headwear,6,25,04/30/2021,8
41699730,Taylor Flores,3,Caitlin Boyd,F,1988,Coat,Black,S,Tops,6,80,11/03/2021,3
83001956,Richard Patel,1,Timothy Hinton,M,1978,Beanie,Gray,XS,Headwear,4,10,11/31/2021,4
83988286,Robin Callahan,3,James Wood,F,1982,Cap,Navy,M,Headwear,4,12,12/31/2021,2
50430254,Christine Richardson,1,Darren Ramos,F,2001,Ring,Red,XXXL,Accessories,6,40,09/04/,8
89964121,Anthony Lee,1,Dominique Reed,M,2006,Hood,Black,XS,Headwear,8,25,03/31/2021,3
68662970,William Hughes,1,Brad Lynn,F,2006,Leggings,Yellow,S,Bottoms,6,20,11/31/,4
50266800,Joseph Brown,1,Dominic Russell,M,1994,Sneakers,Navy,XL,Footwear,8,75,01/30/,8
31109074,Anthony Lee,3,Karen Parker,M,1968,Shirt,Black,XL,Tops,7,25,10/01/2020,5
93452472,William Hughes,2,Jessica Singh,M,2014,Cap,Black,XXL,Headwear,6,12,04/31/,7
38375916,William Hughes,2,Nicholas Rogers,F,2012,Jacket,Blue,M,Tops,6,60,10/30/,4
68816270,Christine Richardson,3,Andrew Ferguson,M,2002,Trousers,Red,XXL,Bottoms,7,40,10/26/,3
55762994,Christine Richardson,2,Robert Ryan,F,2002,Cap,Navy,S,Headwear,4,12,06/31/,8
66702661,Anthony Lee,1,Lori Klein,F,1992,Loafers,Gray,S,Footwear,3,55,06/04/,6
33260010,Christine Richardson,3,Jesse Whitehead,F,1981,Bracelet,Navy,L,Accessories,2,45,08/12/,7
07586321,Nicole Harrington,3,Paula Clark,F,1973,Skirt,Blue,XL,Bottoms,2,30,12/30/,7
63098312,Robin Callahan,3,Lisa Blake,F,2014,Socks,Gray,M,Sports,6,8,11/07/2020,5
51738973,Anthony Lee,1,Bernard Navarro,M,1993,Heels,Yellow,L,Footwear,2,65,06/01/2020,3
24292911,Anthony Lee,2,John Hurst,F,1983,Hat,Beige,XXL,Headwear,2,18,09/12/2021,8
84908310,William Hughes,1,Heather Richard,M,1981,Pants,Black,XS,Bottoms,2,45,05/04/,2
72707697,William Hughes,3,Timothy Reyes,F,1961,Coat,Navy,XXXL,Tops,6,80,11/31/2020,4
13617688,Christine Richardson,3,Danielle Ramirez,F,2001,Tracksuit,Black,M,Sports,4,60,07/31/2021,4
54429388,Robin Callahan,3,Brandon Miles,F,2011,Sandals,Red,XXXL,Footwear,5,30,03/24/2021,5
81267725,Nicole Harrington,2,Samuel Vasquez,F,2010,Cap,Navy,XL,Headwear,1,12,10/31/2020,8
07565823,Taylor Flores,2,John Martinez,F,2005,Shirt,Navy,XXL,Tops,1,25,05/31/2021,5
70006431,Joseph Brown,2,Amanda Hernandez,F,2001,Slippers,Navy,M,Footwear,7,15,11/04/,5
59151371,Christine Richardson,2,Katie Miller,M,2010,Shorts,Yellow,XS,Bottoms,1,25,04/31/,3
86766578,Joseph Brown,3,Michael Clements,M,1973,Slippers,Red,XL,Footwear,2,15,08/31/2021,7
55119006,William Hughes,2,Angel Wright,M,1993,Tie,Yellow,XS,Sports,5,20,11/30/2021,3
23663292,Anthony Lee,2,Julie Evans,F,1985,Shorts,Navy,S,Bottoms,8,25,05/30/2020,7
86728896,Christine Richardson,3,Jennifer Hunter,F,2011,Uniform,Navy,L,Sports,3,55,11/30/2020,5
53435807,Taylor Flores,3,Patrick Hill,M,2011,Slippers,Blue,L,Footwear,3,15,10/10/,2
15742330,Christine Richardson,1,Kelli Vaughn,M,2006,T-shirt,Black,M,Tops,2,15,06/31/2021,6
96451247,Nicole Harrington,1,Antonio Lane,F,1998,Hoodie,Blue,XXXL,Tops,6,40,08/19/,3
53275584,Richard Patel,3,Michelle Morrison,M,2000,Ring,Green,XXL,Accessories,7,40,12/08/2020,4
48991904,Joseph Brown,1,Alison Velasquez,F,1965,Jacket,White,XXXL,Tops,6,60,12/05/2021,2
90555523,Joseph Brown,3,Craig Schmidt,F,1967,Loafers,Yellow,XXL,Footwear,5,55,05/31/2021,2
28210003,Anthony Lee,1,Taylor Martin,F,1971,Belt,Red,XXXL,Sports,4,25,02/30/2021,4
51175543,Nicole Garcia,1,Bradley Ayers,M,1978,Trousers,Blue,S,Bottoms,1,40,09/31/,8
54033027,Joseph Brown,1,Wayne Stanton,M,2015,Heels,Yellow,XXXL,Footwear,8,65,10/08/2021,3
12184992,Nicole Harrington,3,Melissa Ramirez,F,2000,Heels,Navy,XL,Footwear,2,65,10/30/2021,3
19232281,Anthony Lee,1,Tony White,F,2006,Loafers,Beige,XS,Footwear,8,55,12/20/2021,6
14813598,Nicole Harrington,2,Michael Donovan,M,2009,Beanie,Gray,XS,Headwear,1,10,11/30/2020,8
64928328,Nicole Garcia,2,Kristy Green,F,1969,Hat,Navy,XS,Headwear,2,18,02/06/2020,3
12443267,Taylor Flores,1,Shawn Coleman,M,2001,Beanie,Green,L,Headwear,5,10,04/04/,8
67529167,Nicole Harrington,1,Jennifer Craig,F,2007,Coat,Red,L,Tops,8,80,09/30/2020,4
01347022,Joseph Brown,1,Matthew Martin,M,2000,Hoodie,Green,XL,Tops,1,40,07/31/2020,6
76628633,Robin Callahan,1,Loretta Hicks,M,2009,Shirt,Black,XXXL,Tops,7,25,12/31/2020,5
68285673,William Hughes,1,Allison Phillips,M,2005,Ring,White,XL,Accessories,5,40,01/30/2021,7
44854346,Christine Richardson,3,Amy Green,M,1982,T-shirt,White,S,Tops,7,15,02/06/2021,5
73605568,Christine Richardson,2,Gina Miles,M,1963,Sneakers,Gray,XL,Footwear,5,75,10/30/2021,8
23174056,Christopher Wright,3,Michael Little,F,1980,Socks,Blue,S,Sports,8,8,11/31/,3
93892895,Richard Patel,1,Marissa Brown,F,1970,Shirt,Red,XXXL,Tops,1,25,11/30/,8
09435629,Nicole Harrington,1,Karen Cole,F,1963,T-shirt,Black,S,Tops,8,15,12/31/2021,3
02031477,Joseph Brown,3,Catherine Wagner,M,2006,Uniform,White,L,Sports,3,55,08/13/2021,7
78863064,Christine Richardson,1,Terry Nguyen,M,1974,Watch,Beige,S,Accessories,3,150,06/18/2020,2
45302491,William Hughes,3,Karen Warren,F,1987,Sneakers,Green,XS,Footwear,4,75,05/31/,6
41686900,Robin Callahan,1,Elizabeth Foster,M,1966,Tie,Beige,L,Sports,1,20,07/06/2020,6
38593645,Nicole Garcia,1,Brooke Proctor,F,2013,Jeans,Beige,M,Bottoms,5,50,12/07/2020,2
73783119,William Hughes,1,Michelle Harrison,F,1988,Belt,Gray,XL,Sports,8,25,04/30/,2
84839617,William Hughes,2,Robert Drake,F,2000,Shirt,Yellow,XL,Tops,5,25,03/05/,6
08086717,Christopher Wright,1,Tiffany Lawson,M,1966,Sweater,Red,M,Tops,1,35,11/31/2021,2
05416549,Anthony Lee,2,Howard Smith,M,1985,Hood,Red,XL,Headwear,7,25,11/03/,8
64152109,Nicole Harrington,3,Melissa Thompson,M,2009,Bracelet,Green,XL,Accessories,7,45,12/31/2021,8
86537352,Christine Richardson,3,Derek Zhang,F,2011,Shorts,Yellow,S,Bottoms,6,25,04/31/,7
20810421,Nicole Garcia,1,James Welch,M,1972,Sandals,Yellow,XS,Footwear,7,30,12/06/2020,8
22370524,Christopher Wright,2,Julie Henry,M,2004,Jacket,Green,L,Tops,5,60,11/02/,2
81752229,Nicole Harrington,1,John Allen,M,1990,Watch,Gray,S,Accessories,5,150,04/17/2020,3
